Year,Value,UNIT_MEASURE
2011,3.0,PT
2012,1.8,PT
2013,1.2,PT
2014,1.3,PT
2015,3.1,PT
2016,4.5,PT
2017,3.6,PT
2018,4.6,PT
2019,4.1,PT
