Year,Value,SERIES,UNIT_MEASURE
2010,0.3,SP_DYN_MRBF15,PT
2010,6.1,SP_DYN_MRBF18,PT
2015,0.2,SP_DYN_MRBF15,PT
2015,7.0,SP_DYN_MRBF18,PT
