Year,Value,UNIT_MEASURE
2010,0.05,PT
2011,0.05,PT
2012,0.05,PT
2013,0.2,PT
2014,0.2,PT
2015,0.2,PT
2016,0.18,PT
2017,0.19,PT
2018,0.19,PT
2019,0.2,PT
