Year,Value,UNIT_MEASURE
2010,7.14,PER_100000_POP
2011,5.99,PER_100000_POP
2012,5.84,PER_100000_POP
2013,4.63,PER_100000_POP
2014,4.35,PER_100000_POP
2015,3.73,PER_100000_POP
2016,3.15,PER_100000_POP
2017,2.95,PER_100000_POP
2018,2.77,PER_100000_POP
2019,2.3334105555391416,PER_100000_POP
