Year,Value,UNIT_MEASURE
2010,99.4,Percent
2011,99.9,Percent
2012,99.8,Percent
2013,99.8,Percent
2014,99.7,Percent
2015,99.5,Percent
2016,99.9,Percent
2017,99.9,Percent
2018,99.9,Percent
2019,99.9,Percent
