Year,Value,UNIT_MEASURE
2010,19.7,Percent
2011,19.6,Percent
2012,19.7,Percent
2013,19.4,Percent
2014,19.4,Percent
2015,19.4,Percent
2016,193.0,Percent
2017,19.1,Percent
2018,19.8,Percent
2019,20.0,Percent
