Year,Value,UNIT_MEASURE
2010,18.41463344556467,Percent
2011,18.891244002423637,Percent
2012,18.1909864759323,Percent
2013,19.323264914593533,Percent
2014,18.55172612091414,Percent
2015,19.981574480183674,Percent
2016,19.833523265845937,Percent
2017,17.59057676570408,Percent
2018,23.4,Percent
