Year,Value,UNIT_MEASURE
2010,1.2,Percent
2011,1.3,Percent
2012,1.3,Percent
2013,0.9,Percent
2014,0.8,Percent
2015,1.0,Percent
2016,1.2,Percent
2017,1.3,Percent
2018,1.1,Percent
