Year,Value,UNIT_MEASURE
2010,66.4,Percent
2011,67.5,Percent
2012,67.0,Percent
2013,69.6,Percent
2014,69.8,Percent
2015,72.6,Percent
2016,74.1,Percent
2017,72.6,Percent
2018,71.5,Percent
2019,85.5,Percent
