Year,Value,UNIT_MEASURE
2010,13.16889724587988,Percent
2011,21.991983967935877,Percent
2012,27.2749298648304,Percent
2013,17.15395157606213,Percent
2014,21.348751156336725,Percent
2015,18.7378892733564,Percent
2016,13.521250000000002,Percent
2017,18.38984438984439,Percent
2018,21.266485998193318,Percent
