Year,Value,UNIT_MEASURE
2010,107786.0,Number of individuals
2011,134568.0,Number of individuals
2012,114150.0,Number of individuals
2013,111466.0,Number of individuals
2014,120609.0,Number of individuals
2015,108673.0,Number of individuals
2016,77947.0,Number of individuals
2017,68392.0,Number of individuals
2018,69510.0,Number of individuals
2019,69389.0,Number of individuals
