Year,Value,UNIT_MEASURE
2011,50.6,Percent
2012,61.90662401932264,Percent
2013,63.3,Percent
2014,63.9,Percent
2015,72.8660129673921,Percent
2016,76.8,Percent
2017,78.8,Percent
2018,81.3,Percent
2019,84.2,Percent
