Year,Value,UNIT_MEASURE
2010,27.2,Percent
2011,38.4,Percent
2012,36.8,Percent
2013,34.6,Percent
2014,32.0,Percent
2015,12.9,Percent
2016,14.1,Percent
2017,18.5,Percent
2018,24.1,Percent
2019,22.59925591060644,Percent
