Year,Value,UNIT_MEASURE
2010,5.7,Percent
2011,5.1,Percent
2012,5.9,Percent
2013,5.8,Percent
2014,7.0,Percent
2015,7.9,Percent
2016,7.2,Percent
2017,6.4,Percent
2018,6.0,Percent
2019,5.2,Percent
