Year,Value,UNIT_MEASURE
2010,109.56411103244758,Percent
2011,110.41075688312824,Percent
2012,105.19417128627536,Percent
2013,96.30522151258786,Percent
2014,105.26528073379808,Percent
2015,91.19186018612184,Percent
2016,110.8792116985848,Percent
2017,130.31106794540523,Percent
2018,104.5,Percent
2019,112.1,Percent
