Year,Value,UNIT_MEASURE
2010,13.44,Percent
2011,14.10023908200086,Percent
2012,13.204390372567032,Percent
2013,13.275371720225834,Percent
2014,129.0,Percent
2015,119.0,Percent
2016,128.0,Percent
2017,128.0,Percent
2018,13.4,Percent
2019,13.4,Percent
