Year,Value,UNIT_MEASURE
2010,34.3,Percent
2011,32.7,Percent
2012,32.7,Percent
2013,30.7,Percent
2014,31.4,Percent
2015,32.2,Percent
2016,30.3,Percent
2017,30.5,Percent
2018,30.5,Percent
2019,30.5,Percent
