Year,Value,UNIT_MEASURE
2010,27532.0,thousand people
2011,26298.0,thousand people
2012,20615.0,thousand people
2013,20909.0,thousand people
2014,21695.0,thousand people
2015,21497.0,thousand people
2016,22102.0,thousand people
2017,17902.0,thousand people
2018,16793.0,thousand people
2019,6152.0,thousand people
