Year,Value,UNIT_MEASURE
2013,19.6,PT_PREV_Y
2014,18.5,PT_PREV_Y
2015,14.1,PT_PREV_Y
2016,12.9,PT_PREV_Y
2017,15.6,PT_PREV_Y
2018,15.7,PT_PREV_Y
2019,15.2,PT_PREV_Y
