Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,M_USD,_L_ODA_RCP,948.3
2011,M_USD,_L_ODA_RCP,3166.8
2012,M_USD,_L_ODA_RCP,932.5
2013,M_USD,_L_ODA_RCP,4586.1
2013,M_USD,_L_ODA_DNR,8.5
2014,M_USD,_L_ODA_RCP,1892.8
2014,M_USD,_L_ODA_DNR,33.4
2015,M_USD,_L_ODA_RCP,4428.9
2015,M_USD,_L_ODA_DNR,43.0
2016,M_USD,_L_ODA_RCP,418.7
2016,M_USD,_L_ODA_DNR,30.8
2017,M_USD,_L_ODA_RCP,-3796.5
2017,M_USD,_L_ODA_DNR,35.2
2018,M_USD,_L_ODA_RCP,-8163.7
2018,M_USD,_L_ODA_DNR,4034.0
