Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,M_USD,_L_ODA_RCP,52.809627
2011,M_USD,_L_ODA_RCP,13.76959
2012,M_USD,_L_ODA_RCP,3.400815
2013,M_USD,_L_ODA_RCP,32.236242
2014,M_USD,_L_ODA_RCP,6.119229
2015,M_USD,_L_ODA_RCP,64.913873
2016,M_USD,_L_ODA_RCP,3.961957
2016,M_USD,_L_ODA_DNR,0.00315
2017,M_USD,_L_ODA_RCP,42.990499
2017,M_USD,_L_ODA_DNR,0.003098
