Year,UNIT_MEASURE,SERIES,REF_AREA,Value
2016,MG_CUB_METER,_L_KZ_110602_1B,KZSEM,0.035
2016,MG_CUB_METER,_L_KZ_110602_1B,KZGLU,0.0398
2016,MG_CUB_METER,_L_KZ_110602_1B,KZZRV,0.0003
2016,MG_CUB_METER,_L_KZ_110602_1B,KZZHT,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKAT,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZSHU,0.03
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKOR,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZURL,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZBER,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZYAN,0.004
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKRG,0.1
2016,MG_CUB_METER,_L_KZ_110602_1B,KZBLH,0.03
2016,MG_CUB_METER,_L_KZ_110602_1B,KZZHK,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZSRN,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKBL,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKZL,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZAKT,0.0
2016,MG_CUB_METER,_L_KZ_110602_1B,KZBEI,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZPVL,0.008
2016,MG_CUB_METER,_L_KZ_110602_1B,KZEBT,0.02
2016,MG_CUB_METER,_L_KZ_110602_1B,KZONT,0.01
2016,MG_CUB_METER,_L_KZ_110602_1B,KZSHY,0.0
2016,MG_CUB_METER,_L_KZ_110602_1B,KZKET,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZNS,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKSH,0.002
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSTG,0.008
2016,MG_CUB_METER,_L_KZ_110602_1A,KZBOR,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSHB,0.03
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSRB,0.01
2016,MG_CUB_METER,_L_KZ_110602_1A,KZATB,0.04
2016,MG_CUB_METER,_L_KZ_110602_1A,KZALA,0.05
2016,MG_CUB_METER,_L_KZ_110602_1A,KZTDK,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZATR,0.01
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKLS,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZUSK,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZRDD,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSEM,0.024
2016,MG_CUB_METER,_L_KZ_110602_1A,KZGLU,0.0553
2016,MG_CUB_METER,_L_KZ_110602_1A,KZZRV,0.0003
2016,MG_CUB_METER,_L_KZ_110602_1A,KZTRZ,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZZHT,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKAT,0.04
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSHU,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKOR,0.03
2016,MG_CUB_METER,_L_KZ_110602_1A,KZURL,0.04
2016,MG_CUB_METER,_L_KZ_110602_1A,KZAKS,0.01
2016,MG_CUB_METER,_L_KZ_110602_1A,KZBER,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZYAN,0.007
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKRG,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZBLH,0.04
2016,MG_CUB_METER,_L_KZ_110602_1A,KZZHK,0.03
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSRN,0.03
2016,MG_CUB_METER,_L_KZ_110602_1A,KZTMT,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKOS,0.05
2016,MG_CUB_METER,_L_KZ_110602_1A,KZRDN,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKBL,0.03
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKZL,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZAKY,0.0001
2016,MG_CUB_METER,_L_KZ_110602_1A,KZTRT,0.0001
2016,MG_CUB_METER,_L_KZ_110602_1A,KZAKT,0.01
2016,MG_CUB_METER,_L_KZ_110602_1A,KZZHO,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZBEI,0.06
2016,MG_CUB_METER,_L_KZ_110602_1A,KZPVL,0.016
2016,MG_CUB_METER,_L_KZ_110602_1A,KZEBT,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZAKSU,0.02
2016,MG_CUB_METER,_L_KZ_110602_1A,KZONT,0.015
2016,MG_CUB_METER,_L_KZ_110602_1A,KZSHY,0.1
2016,MG_CUB_METER,_L_KZ_110602_1A,KZTUR,0.0
2016,MG_CUB_METER,_L_KZ_110602_1A,KZKET,0.0
2017,MG_CUB_METER,_L_KZ_110602_1B,KZNS,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKSH,0.002
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSTG,0.002
2017,MG_CUB_METER,_L_KZ_110602_1B,KZBOR,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSHB,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSRB,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZATB,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZALA,0.009
2017,MG_CUB_METER,_L_KZ_110602_1B,KZATR,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSEM,0.03
2017,MG_CUB_METER,_L_KZ_110602_1B,KZGLU,0.019
2017,MG_CUB_METER,_L_KZ_110602_1B,KZZRV,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZZHT,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKAT,0.03
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSHU,0.04
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKOR,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZURL,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZBER,0.0095
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKRG,0.1
2017,MG_CUB_METER,_L_KZ_110602_1B,KZBLH,0.03
2017,MG_CUB_METER,_L_KZ_110602_1B,KZZHK,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSRN,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKBL,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKZL,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZAKT,0.02
2017,MG_CUB_METER,_L_KZ_110602_1B,KZBEI,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZPVL,0.0053
2017,MG_CUB_METER,_L_KZ_110602_1B,KZEBT,0.01
2017,MG_CUB_METER,_L_KZ_110602_1B,KZONT,0.016
2017,MG_CUB_METER,_L_KZ_110602_1B,KZSHY,0.04
2017,MG_CUB_METER,_L_KZ_110602_1B,KZKET,0.0
2017,MG_CUB_METER,_L_KZ_110602_1A,KZNS,0.06
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKSH,0.002
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSTG,0.003
2017,MG_CUB_METER,_L_KZ_110602_1A,KZBOR,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSHB,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSRB,0.01
2017,MG_CUB_METER,_L_KZ_110602_1A,KZATB,0.04
2017,MG_CUB_METER,_L_KZ_110602_1A,KZALA,0.3
2017,MG_CUB_METER,_L_KZ_110602_1A,KZATR,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZUSK,0.5
2017,MG_CUB_METER,_L_KZ_110602_1A,KZRDD,0.06
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSEM,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZGLU,0.022
2017,MG_CUB_METER,_L_KZ_110602_1A,KZZRV,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZTRZ,0.04
2017,MG_CUB_METER,_L_KZ_110602_1A,KZZHT,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKAT,0.06
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSHU,0.1
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKOR,0.04
2017,MG_CUB_METER,_L_KZ_110602_1A,KZURL,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZAKS,0.011
2017,MG_CUB_METER,_L_KZ_110602_1A,KZBER,0.01
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKRG,0.1
2017,MG_CUB_METER,_L_KZ_110602_1A,KZBLH,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZZHK,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSRN,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKOS,0.01
2017,MG_CUB_METER,_L_KZ_110602_1A,KZRDN,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKBL,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZARK,0.02
2017,MG_CUB_METER,_L_KZ_110602_1A,KZZHR,0.03
2017,MG_CUB_METER,_L_KZ_110602_1A,KZLIS,0.023
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKZL,0.04
2017,MG_CUB_METER,_L_KZ_110602_1A,KZTRT,0.0
2017,MG_CUB_METER,_L_KZ_110602_1A,KZAKT,0.1
2017,MG_CUB_METER,_L_KZ_110602_1A,KZZHO,0.002
2017,MG_CUB_METER,_L_KZ_110602_1A,KZBEI,0.05
2017,MG_CUB_METER,_L_KZ_110602_1A,KZPVL,0.0069
2017,MG_CUB_METER,_L_KZ_110602_1A,KZEBT,0.01
2017,MG_CUB_METER,_L_KZ_110602_1A,KZONT,0.0024
2017,MG_CUB_METER,_L_KZ_110602_1A,KZSHY,0.1
2017,MG_CUB_METER,_L_KZ_110602_1A,KZKET,0.0
2018,MG_CUB_METER,_L_KZ_110602_1B,KZNS,0.02
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKSH,0.0023
2018,MG_CUB_METER,_L_KZ_110602_1B,KZBOR,0.048
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSHB,0.02
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSRB,0.01
2018,MG_CUB_METER,_L_KZ_110602_1B,KZATB,0.017
2018,MG_CUB_METER,_L_KZ_110602_1B,KZALA,0.015
2018,MG_CUB_METER,_L_KZ_110602_1B,KZATR,0.01
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSEM,0.025
2018,MG_CUB_METER,_L_KZ_110602_1B,KZGLU,0.0328
2018,MG_CUB_METER,_L_KZ_110602_1B,KZZRV,1e-05
2018,MG_CUB_METER,_L_KZ_110602_1B,KZZHT,0.017
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKAT,0.037
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSHU,0.038
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKOR,0.005
2018,MG_CUB_METER,_L_KZ_110602_1B,KZURL,0.023
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKRG,0.11
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSRN,0.017
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKBL,0.01
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKZL,0.01
2018,MG_CUB_METER,_L_KZ_110602_1B,KZAKT,0.009
2018,MG_CUB_METER,_L_KZ_110602_1B,KZBEI,0.005
2018,MG_CUB_METER,_L_KZ_110602_1B,KZPVL,0.0046
2018,MG_CUB_METER,_L_KZ_110602_1B,KZEBT,0.0
2018,MG_CUB_METER,_L_KZ_110602_1B,KZONT,0.01
2018,MG_CUB_METER,_L_KZ_110602_1B,KZSHY,0.04
2018,MG_CUB_METER,_L_KZ_110602_1B,KZKET,0.006
2018,MG_CUB_METER,_L_KZ_110602_1A,KZNS,0.02
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKSH,0.004
2018,MG_CUB_METER,_L_KZ_110602_1A,KZBOR,0.05
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSHB,0.02
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSRB,0.01
2018,MG_CUB_METER,_L_KZ_110602_1A,KZATB,0.028
2018,MG_CUB_METER,_L_KZ_110602_1A,KZALA,0.03
2018,MG_CUB_METER,_L_KZ_110602_1A,KZATR,0.022
2018,MG_CUB_METER,_L_KZ_110602_1A,KZUSK,0.04
2018,MG_CUB_METER,_L_KZ_110602_1A,KZRDD,0.04
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSEM,0.03
2018,MG_CUB_METER,_L_KZ_110602_1A,KZGLU,0.03
2018,MG_CUB_METER,_L_KZ_110602_1A,KZZRV,3e-05
2018,MG_CUB_METER,_L_KZ_110602_1A,KZTRZ,0.028
2018,MG_CUB_METER,_L_KZ_110602_1A,KZZHT,0.03
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKAT,0.06
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSHU,0.06
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKOR,0.011
2018,MG_CUB_METER,_L_KZ_110602_1A,KZURL,0.01
2018,MG_CUB_METER,_L_KZ_110602_1A,KZAKS,0.0
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKRG,0.11
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSRN,0.02
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKOS,0.04
2018,MG_CUB_METER,_L_KZ_110602_1A,KZRDN,0.0
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKBL,0.02
2018,MG_CUB_METER,_L_KZ_110602_1A,KZARK,0.012
2018,MG_CUB_METER,_L_KZ_110602_1A,KZZHR,0.033
2018,MG_CUB_METER,_L_KZ_110602_1A,KZLIS,0.026
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKZL,0.0054
2018,MG_CUB_METER,_L_KZ_110602_1A,KZTRT,0.0
2018,MG_CUB_METER,_L_KZ_110602_1A,KZAKT,0.032
2018,MG_CUB_METER,_L_KZ_110602_1A,KZZHO,0.0
2018,MG_CUB_METER,_L_KZ_110602_1A,KZBEI,0.011
2018,MG_CUB_METER,_L_KZ_110602_1A,KZPVL,0.0066
2018,MG_CUB_METER,_L_KZ_110602_1A,KZEBT,0.0057
2018,MG_CUB_METER,_L_KZ_110602_1A,KZONT,0.01
2018,MG_CUB_METER,_L_KZ_110602_1A,KZSHY,0.053
2018,MG_CUB_METER,_L_KZ_110602_1A,KZKET,0.008
2019,MG_CUB_METER,_L_KZ_110602_1B,KZNS,0.03
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKSH,0.02
2019,MG_CUB_METER,_L_KZ_110602_1B,KZBOR,0.04
2019,MG_CUB_METER,_L_KZ_110602_1B,KZSHB,0.02
2019,MG_CUB_METER,_L_KZ_110602_1B,KZATB,0.0168
2019,MG_CUB_METER,_L_KZ_110602_1B,KZALA,0.03
2019,MG_CUB_METER,_L_KZ_110602_1B,KZATR,0.0129
2019,MG_CUB_METER,_L_KZ_110602_1B,KZSEM,0.014
2019,MG_CUB_METER,_L_KZ_110602_1B,KZGLU,0.001
2019,MG_CUB_METER,_L_KZ_110602_1B,KZZRV,2e-05
2019,MG_CUB_METER,_L_KZ_110602_1B,KZZHT,0.01
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKAT,0.03
2019,MG_CUB_METER,_L_KZ_110602_1B,KZSHU,0.003
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKOR,0.02
2019,MG_CUB_METER,_L_KZ_110602_1B,KZURL,0.01
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKRG,0.056
2019,MG_CUB_METER,_L_KZ_110602_1B,KZBLH,0.048
2019,MG_CUB_METER,_L_KZ_110602_1B,KZZHK,0.011
2019,MG_CUB_METER,_L_KZ_110602_1B,KZSRN,0.014
2019,MG_CUB_METER,_L_KZ_110602_1B,KZTMT,0.044
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKOS,0.03
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKBL,0.0019
2019,MG_CUB_METER,_L_KZ_110602_1B,KZKZL,0.005
2019,MG_CUB_METER,_L_KZ_110602_1B,KZAKT,0.055
2019,MG_CUB_METER,_L_KZ_110602_1B,KZPVL,0.0072
2019,MG_CUB_METER,_L_KZ_110602_1B,KZONT,0.012
2019,MG_CUB_METER,_L_KZ_110602_1B,KZSHY,0.02
2019,MG_CUB_METER,_L_KZ_110602_1B,KZTUR,0.05
2019,MG_CUB_METER,_L_KZ_110602_1A,KZNS,0.03
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKSH,0.003
2019,MG_CUB_METER,_L_KZ_110602_1A,KZBOR,0.04
2019,MG_CUB_METER,_L_KZ_110602_1A,KZSHB,0.02
2019,MG_CUB_METER,_L_KZ_110602_1A,KZATB,0.039
2019,MG_CUB_METER,_L_KZ_110602_1A,KZALA,0.05
2019,MG_CUB_METER,_L_KZ_110602_1A,KZTDK,0.045
2019,MG_CUB_METER,_L_KZ_110602_1A,KZATR,0.0236
2019,MG_CUB_METER,_L_KZ_110602_1A,KZUSK,0.05
2019,MG_CUB_METER,_L_KZ_110602_1A,KZRDD,0.04
2019,MG_CUB_METER,_L_KZ_110602_1A,KZSEM,0.016
2019,MG_CUB_METER,_L_KZ_110602_1A,KZGLU,0.001
2019,MG_CUB_METER,_L_KZ_110602_1A,KZZRV,2e-05
2019,MG_CUB_METER,_L_KZ_110602_1A,KZTRZ,0.03
2019,MG_CUB_METER,_L_KZ_110602_1A,KZZHT,0.02
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKAT,0.06
2019,MG_CUB_METER,_L_KZ_110602_1A,KZSHU,0.01
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKOR,0.02
2019,MG_CUB_METER,_L_KZ_110602_1A,KZURL,0.01
2019,MG_CUB_METER,_L_KZ_110602_1A,KZAKS,0.005
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKRG,0.059
2019,MG_CUB_METER,_L_KZ_110602_1A,KZBLH,0.049
2019,MG_CUB_METER,_L_KZ_110602_1A,KZZHK,0.018
2019,MG_CUB_METER,_L_KZ_110602_1A,KZSRN,0.02
2019,MG_CUB_METER,_L_KZ_110602_1A,KZTMT,0.044
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKOS,0.02
2019,MG_CUB_METER,_L_KZ_110602_1A,KZRDN,0.0
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKBL,0.0053
2019,MG_CUB_METER,_L_KZ_110602_1A,KZKZL,0.001
2019,MG_CUB_METER,_L_KZ_110602_1A,KZTRT,2.0
2019,MG_CUB_METER,_L_KZ_110602_1A,KZAKT,0.11
2019,MG_CUB_METER,_L_KZ_110602_1A,KZZHO,0.023
2019,MG_CUB_METER,_L_KZ_110602_1A,KZPVL,0.0411
2019,MG_CUB_METER,_L_KZ_110602_1A,KZEBT,0.0782
2019,MG_CUB_METER,_L_KZ_110602_1A,KZONT,0.009
2019,MG_CUB_METER,_L_KZ_110602_1A,KZSHY,0.04
