Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2010,PER_100000_POP,KZAKM,R,M,28.86
2010,PER_100000_POP,KZAKT,R,M,26.17
2010,PER_100000_POP,KZALM,R,M,37.53
2010,PER_100000_POP,KZATY,R,M,1.45
2010,PER_100000_POP,KZZAP,R,M,20.71
2010,PER_100000_POP,KZZHA,R,M,49.22
2010,PER_100000_POP,KZKAR,R,M,33.55
2010,PER_100000_POP,KZKUS,R,M,22.85
2010,PER_100000_POP,KZKZY,R,M,31.42
2010,PER_100000_POP,KZMAN,R,M,36.86
2010,PER_100000_POP,KZONT,R,M,50.04
2010,PER_100000_POP,KZPAV,R,M,31.04
2010,PER_100000_POP,KZSEV,R,M,31.12
2010,PER_100000_POP,KZVOS,R,M,34.73
2010,PER_100000_POP,,,F,10.72
2010,PER_100000_POP,KZAKM,,F,12.09
2010,PER_100000_POP,KZAKT,,F,7.5
2010,PER_100000_POP,KZALM,,F,11.96
2010,PER_100000_POP,KZATY,,F,5.58
2010,PER_100000_POP,KZZAP,,F,9.24
2010,PER_100000_POP,KZZHA,,F,16.87
2010,PER_100000_POP,KZKAR,,F,10.67
2010,PER_100000_POP,KZKUS,,F,4.5
2010,PER_100000_POP,KZKZY,,F,11.76
2010,PER_100000_POP,KZMAN,,F,7.33
2010,PER_100000_POP,KZONT,,F,15.18
2010,PER_100000_POP,KZPAV,,F,10.89
2010,PER_100000_POP,KZSEV,,F,9.36
2010,PER_100000_POP,KZVOS,,F,7.63
2010,PER_100000_POP,KZNS,,F,8.98
2010,PER_100000_POP,KZALA,,F,9.48
2010,PER_100000_POP,,U,F,10.82
2010,PER_100000_POP,KZAKM,U,F,15.33
2010,PER_100000_POP,KZAKT,U,F,8.0
2010,PER_100000_POP,KZALM,U,F,15.31
2010,PER_100000_POP,KZATY,U,F,6.86
2010,PER_100000_POP,KZZAP,U,F,7.8
2010,PER_100000_POP,KZZHA,U,F,19.7
2010,PER_100000_POP,KZKAR,U,F,10.29
2010,PER_100000_POP,KZKUS,U,F,4.99
2010,PER_100000_POP,KZKZY,U,F,7.96
2010,PER_100000_POP,KZMAN,U,F,10.69
2010,PER_100000_POP,KZONT,U,F,16.96
2010,PER_100000_POP,KZPAV,U,F,9.43
2010,PER_100000_POP,KZSEV,U,F,12.25
2010,PER_100000_POP,KZVOS,U,F,7.79
2010,PER_100000_POP,KZNS,U,F,8.98
2010,PER_100000_POP,KZALA,U,F,9.48
2010,PER_100000_POP,,R,F,10.58
2010,PER_100000_POP,KZAKM,R,F,9.1
2010,PER_100000_POP,KZAKT,R,F,6.68
2010,PER_100000_POP,KZALM,R,F,10.89
2010,PER_100000_POP,KZATY,R,F,4.36
2010,PER_100000_POP,KZZAP,R,F,10.63
2010,PER_100000_POP,KZZHA,R,F,14.84
2010,PER_100000_POP,KZKAR,R,F,12.11
2010,PER_100000_POP,KZKUS,R,F,3.99
2010,PER_100000_POP,KZKZY,R,F,14.65
2010,PER_100000_POP,KZMAN,R,F,3.36
2010,PER_100000_POP,KZONT,R,F,13.97
2010,PER_100000_POP,KZPAV,R,F,14.28
2010,PER_100000_POP,KZSEV,R,F,7.26
2010,PER_100000_POP,KZVOS,R,F,7.38
2011,PER_100000_POP,,,,19.33
2011,PER_100000_POP,KZAKM,,,15.43
2011,PER_100000_POP,KZAKT,,,14.07
2011,PER_100000_POP,KZALM,,,26.71
2011,PER_100000_POP,KZATY,,,20.65
2011,PER_100000_POP,KZZAP,,,17.20020050519446
2011,PER_100000_POP,KZZHA,,,30.35
2011,PER_100000_POP,KZKAR,,,16.38
2011,PER_100000_POP,KZKUS,,,11.36
2011,PER_100000_POP,KZKZY,,,18.54
2011,PER_100000_POP,KZMAN,,,16.45
2011,PER_100000_POP,KZONT,,,27.13
2011,PER_100000_POP,KZPAV,,,16.47
2011,PER_100000_POP,KZSEV,,,11.762780516744062
2011,PER_100000_POP,KZVOS,,,16.11091181316498
2011,PER_100000_POP,KZNS,,,10.28
2011,PER_100000_POP,KZALA,,,14.11
2011,PER_100000_POP,,U,,17.11
2011,PER_100000_POP,KZAKM,U,,14.32
2011,PER_100000_POP,KZAKT,U,,12.25
2011,PER_100000_POP,KZALM,U,,26.72
2011,PER_100000_POP,KZATY,U,,21.37
2011,PER_100000_POP,KZZAP,U,,20.78
2011,PER_100000_POP,KZZHA,U,,29.59
2011,PER_100000_POP,KZKAR,U,,16.23
2011,PER_100000_POP,KZKUS,U,,10.34
2011,PER_100000_POP,KZKZY,U,,14.39
2011,PER_100000_POP,KZMAN,U,,20.08
2011,PER_100000_POP,KZONT,U,,26.26
2011,PER_100000_POP,KZPAV,U,,13.45
2011,PER_100000_POP,KZSEV,U,,10.47
2011,PER_100000_POP,KZVOS,U,,15.8
2011,PER_100000_POP,KZNS,U,,10.28
2011,PER_100000_POP,KZALA,U,,14.11
2011,PER_100000_POP,,R,,22.01
2011,PER_100000_POP,KZAKM,R,,16.4
2011,PER_100000_POP,KZAKT,R,,16.98
2011,PER_100000_POP,KZALM,R,,26.7
2011,PER_100000_POP,KZATY,R,,19.99
2011,PER_100000_POP,KZZAP,R,,13.89
2011,PER_100000_POP,KZZHA,R,,30.86
2011,PER_100000_POP,KZKAR,R,,16.92
2011,PER_100000_POP,KZKUS,R,,12.39
2011,PER_100000_POP,KZKZY,R,,21.58
2011,PER_100000_POP,KZMAN,R,,12.49
2011,PER_100000_POP,KZONT,R,,27.7
2011,PER_100000_POP,KZPAV,R,,23.13
2011,PER_100000_POP,KZSEV,R,,12.65
2011,PER_100000_POP,KZVOS,R,,16.54
2011,PER_100000_POP,,,M,28.78
2011,PER_100000_POP,KZAKM,,M,24.34
2011,PER_100000_POP,KZAKT,,M,20.2
2011,PER_100000_POP,KZALM,,M,38.67
2011,PER_100000_POP,KZATY,,M,29.24
2011,PER_100000_POP,KZZAP,,M,25.46
2011,PER_100000_POP,KZZHA,,M,45.79
2011,PER_100000_POP,KZKAR,,M,26.1
2011,PER_100000_POP,KZKUS,,M,18.05
2011,PER_100000_POP,KZKZY,,M,26.94
2011,PER_100000_POP,KZMAN,,M,22.61
2011,PER_100000_POP,KZONT,,M,39.96
2011,PER_100000_POP,KZPAV,,M,26.76
2011,PER_100000_POP,KZSEV,,M,16.83
2011,PER_100000_POP,KZVOS,,M,24.41
2011,PER_100000_POP,KZNS,,M,15.47
2011,PER_100000_POP,KZALA,,M,18.81
2011,PER_100000_POP,,U,M,25.11
2011,PER_100000_POP,KZAKM,U,M,20.63
2011,PER_100000_POP,KZAKT,U,M,16.79
2011,PER_100000_POP,KZALM,U,M,38.62
2011,PER_100000_POP,KZATY,U,M,30.12
2011,PER_100000_POP,KZZAP,U,M,32.37
2011,PER_100000_POP,KZZHA,U,M,46.71
2011,PER_100000_POP,KZKAR,U,M,25.83
2011,PER_100000_POP,KZKUS,U,M,15.26
2011,PER_100000_POP,KZKZY,U,M,19.24
2011,PER_100000_POP,KZMAN,U,M,28.01
2011,PER_100000_POP,KZONT,U,M,38.85
2011,PER_100000_POP,KZPAV,U,M,20.76
2011,PER_100000_POP,KZSEV,U,M,11.12
2011,PER_100000_POP,KZVOS,U,M,23.12
2011,PER_100000_POP,KZNS,U,M,15.47
2011,PER_100000_POP,KZALA,U,M,18.81
2011,PER_100000_POP,,R,M,32.95
2011,PER_100000_POP,KZAKM,R,M,27.41
2011,PER_100000_POP,KZAKT,R,M,25.35
2011,PER_100000_POP,KZALM,R,M,38.69
2011,PER_100000_POP,KZATY,R,M,28.46
2011,PER_100000_POP,KZZAP,R,M,19.54
2011,PER_100000_POP,KZZHA,R,M,45.2
2011,PER_100000_POP,KZKAR,R,M,26.98
2011,PER_100000_POP,KZKUS,R,M,20.72
2011,PER_100000_POP,KZKZY,R,M,32.36
2011,PER_100000_POP,KZMAN,R,M,16.96
2011,PER_100000_POP,KZONT,R,M,40.64
2011,PER_100000_POP,KZPAV,R,M,39.02
2011,PER_100000_POP,KZSEV,R,M,20.42
2011,PER_100000_POP,KZVOS,R,M,26.07
2011,PER_100000_POP,,,F,10.53
2011,PER_100000_POP,KZAKM,,F,7.12
2011,PER_100000_POP,KZAKT,,F,8.38
2011,PER_100000_POP,KZALM,,F,15.17
2011,PER_100000_POP,KZATY,,F,12.4
2011,PER_100000_POP,KZZAP,,F,9.5
2011,PER_100000_POP,KZZHA,,F,15.62
2011,PER_100000_POP,KZKAR,,F,7.69
2011,PER_100000_POP,KZKUS,,F,5.38
2011,PER_100000_POP,KZKZY,,F,10.17
2011,PER_100000_POP,KZMAN,,F,10.38
2011,PER_100000_POP,KZONT,,F,14.57
2011,PER_100000_POP,KZPAV,,F,7.33
2011,PER_100000_POP,KZSEV,,F,7.16
2011,PER_100000_POP,KZVOS,,F,8.59
2011,PER_100000_POP,KZNS,,F,5.39
2011,PER_100000_POP,KZALA,,F,10.16
2011,PER_100000_POP,,U,F,10.08
2011,PER_100000_POP,KZAKM,U,F,8.79
2011,PER_100000_POP,KZAKT,U,F,8.23
2011,PER_100000_POP,KZALM,U,F,15.96
2011,PER_100000_POP,KZATY,U,F,13.37
2011,PER_100000_POP,KZZAP,U,F,10.78
2011,PER_100000_POP,KZZHA,U,F,14.33
2011,PER_100000_POP,KZKAR,U,F,7.92
2011,PER_100000_POP,KZKUS,U,F,6.21
2011,PER_100000_POP,KZKZY,U,F,9.78
2011,PER_100000_POP,KZMAN,U,F,12.57
2011,PER_100000_POP,KZONT,U,F,14.6
2011,PER_100000_POP,KZPAV,U,F,7.21
2011,PER_100000_POP,KZSEV,U,F,9.94
2011,PER_100000_POP,KZVOS,U,F,9.59
2011,PER_100000_POP,KZNS,U,F,5.39
2011,PER_100000_POP,KZALA,U,F,10.16
2011,PER_100000_POP,,R,F,11.11
2011,PER_100000_POP,KZAKM,R,F,5.59
2011,PER_100000_POP,KZAKT,R,F,8.64
2011,PER_100000_POP,KZALM,R,F,14.92
2011,PER_100000_POP,KZATY,R,F,11.47
2011,PER_100000_POP,KZZAP,R,F,8.22
2011,PER_100000_POP,KZZHA,R,F,16.54
2011,PER_100000_POP,KZKAR,R,F,6.79
2011,PER_100000_POP,KZKUS,R,F,4.48
2011,PER_100000_POP,KZKZY,R,F,10.46
2011,PER_100000_POP,KZMAN,R,F,7.91
2011,PER_100000_POP,KZONT,R,F,14.56
2011,PER_100000_POP,KZPAV,R,F,7.62
2011,PER_100000_POP,KZSEV,R,F,5.1
2011,PER_100000_POP,KZVOS,R,F,7.12
2012,PER_100000_POP,,,,19.11
2012,PER_100000_POP,KZAKM,,,14.89
2012,PER_100000_POP,KZAKT,,,17.19
2012,PER_100000_POP,KZALM,,,26.61
2012,PER_100000_POP,KZATY,,,20.4
2012,PER_100000_POP,KZZAP,,,18.86
2012,PER_100000_POP,KZZHA,,,27.76
2012,PER_100000_POP,KZKAR,,,21.32
2012,PER_100000_POP,KZKUS,,,11.93
2012,PER_100000_POP,KZKZY,,,19.17
2012,PER_100000_POP,KZMAN,,,16.34
2012,PER_100000_POP,KZONT,,,22.64
2012,PER_100000_POP,KZPAV,,,14.97
2012,PER_100000_POP,KZSEV,,,12.548647496458877
2012,PER_100000_POP,KZVOS,,,16.49
2012,PER_100000_POP,KZNS,,,11.05
2012,PER_100000_POP,KZALA,,,14.02
2012,PER_100000_POP,,U,,16.57
2012,PER_100000_POP,KZAKM,U,,13.99
2012,PER_100000_POP,KZAKT,U,,14.96
2012,PER_100000_POP,KZALM,U,,27.66
2012,PER_100000_POP,KZATY,U,,23.45
2012,PER_100000_POP,KZZAP,U,,21.33
2012,PER_100000_POP,KZZHA,U,,25.65
2012,PER_100000_POP,KZKAR,U,,18.11
2012,PER_100000_POP,KZKUS,U,,7.58
2012,PER_100000_POP,KZKZY,U,,19.28
2012,PER_100000_POP,KZMAN,U,,15.45
2012,PER_100000_POP,KZONT,U,,20.73
2012,PER_100000_POP,KZPAV,U,,14.91
2012,PER_100000_POP,KZSEV,U,,10.46
2012,PER_100000_POP,KZVOS,U,,13.39
2012,PER_100000_POP,KZNS,U,,11.05
2012,PER_100000_POP,KZALA,U,,14.02
2012,PER_100000_POP,,R,,22.19
2012,PER_100000_POP,KZAKM,R,,15.68
2012,PER_100000_POP,KZAKT,R,,20.77
2012,PER_100000_POP,KZALM,R,,26.29
2012,PER_100000_POP,KZATY,R,,17.56
2012,PER_100000_POP,KZZAP,R,,16.51
2012,PER_100000_POP,KZZHA,R,,29.16
2012,PER_100000_POP,KZKAR,R,,32.93
2012,PER_100000_POP,KZKUS,R,,16.47
2012,PER_100000_POP,KZKZY,R,,19.09
2012,PER_100000_POP,KZMAN,R,,17.28
2012,PER_100000_POP,KZONT,R,,23.87
2012,PER_100000_POP,KZPAV,R,,15.1
2012,PER_100000_POP,KZSEV,R,,14.0
2012,PER_100000_POP,KZVOS,R,,20.83
2012,PER_100000_POP,,,M,29.25
2012,PER_100000_POP,KZAKM,,M,23.76
2012,PER_100000_POP,KZAKT,,M,27.55
2012,PER_100000_POP,KZALM,,M,39.08
2012,PER_100000_POP,KZATY,,M,28.6
2012,PER_100000_POP,KZZAP,,M,24.92
2012,PER_100000_POP,KZZHA,,M,42.51
2012,PER_100000_POP,KZKAR,,M,32.37
2012,PER_100000_POP,KZKUS,,M,20.46
2012,PER_100000_POP,KZKZY,,M,30.6
2012,PER_100000_POP,KZMAN,,M,23.16
2012,PER_100000_POP,KZONT,,M,33.58
2012,PER_100000_POP,KZPAV,,M,24.42
2012,PER_100000_POP,KZSEV,,M,19.85
2012,PER_100000_POP,KZVOS,,M,28.51
2012,PER_100000_POP,KZNS,,M,15.78
2012,PER_100000_POP,KZALA,,M,21.31
2012,PER_100000_POP,,U,M,25.41
2012,PER_100000_POP,KZAKM,U,M,22.42
2012,PER_100000_POP,KZAKT,U,M,24.38
2012,PER_100000_POP,KZALM,U,M,42.69
2012,PER_100000_POP,KZATY,U,M,35.66
2012,PER_100000_POP,KZZAP,U,M,30.27
2012,PER_100000_POP,KZZHA,U,M,38.87
2012,PER_100000_POP,KZKAR,U,M,27.3
2012,PER_100000_POP,KZKUS,U,M,13.65
2012,PER_100000_POP,KZKZY,U,M,29.49
2012,PER_100000_POP,KZMAN,U,M,22.35
2012,PER_100000_POP,KZONT,U,M,29.01
2012,PER_100000_POP,KZPAV,U,M,24.42
2012,PER_100000_POP,KZSEV,U,M,16.66
2012,PER_100000_POP,KZVOS,U,M,23.53
2012,PER_100000_POP,KZNS,U,M,15.78
2012,PER_100000_POP,KZALA,U,M,21.31
2012,PER_100000_POP,,R,M,33.61
2012,PER_100000_POP,KZAKM,R,M,24.87
2012,PER_100000_POP,KZAKT,R,M,32.37
2012,PER_100000_POP,KZALM,R,M,38.03
2012,PER_100000_POP,KZATY,R,M,22.38
2012,PER_100000_POP,KZZAP,R,M,20.23
2012,PER_100000_POP,KZZHA,R,M,44.8
2012,PER_100000_POP,KZKAR,R,M,49.33
2012,PER_100000_POP,KZKUS,R,M,27.11
2012,PER_100000_POP,KZKZY,R,M,31.39
2012,PER_100000_POP,KZMAN,R,M,23.97
2012,PER_100000_POP,KZONT,R,M,36.39
2012,PER_100000_POP,KZPAV,R,M,24.43
2012,PER_100000_POP,KZSEV,R,M,21.89
2012,PER_100000_POP,KZVOS,R,M,34.96
2012,PER_100000_POP,,,F,9.66
2012,PER_100000_POP,KZAKM,,F,6.6
2012,PER_100000_POP,KZAKT,,F,7.56
2012,PER_100000_POP,KZALM,,F,14.58
2012,PER_100000_POP,KZATY,,F,12.51
2012,PER_100000_POP,KZZAP,,F,13.2
2012,PER_100000_POP,KZZHA,,F,13.63
2012,PER_100000_POP,KZKAR,,F,11.42
2012,PER_100000_POP,KZKUS,,F,4.31
2012,PER_100000_POP,KZKZY,,F,7.77
2012,PER_100000_POP,KZMAN,,F,9.63
2012,PER_100000_POP,KZONT,,F,11.89
2012,PER_100000_POP,KZPAV,,F,6.56
2012,PER_100000_POP,KZSEV,,F,5.91
2012,PER_100000_POP,KZVOS,,F,5.6
2012,PER_100000_POP,KZNS,,F,6.62
2012,PER_100000_POP,KZALA,,F,7.92
2012,PER_100000_POP,,U,F,8.79
2012,PER_100000_POP,KZAKM,U,F,6.58
2012,PER_100000_POP,KZAKT,U,F,6.59
2012,PER_100000_POP,KZALM,U,F,14.04
2012,PER_100000_POP,KZATY,U,F,12.3
2012,PER_100000_POP,KZZAP,U,F,13.63
2012,PER_100000_POP,KZZHA,U,F,13.82
2012,PER_100000_POP,KZKAR,U,F,10.15
2012,PER_100000_POP,KZKUS,U,F,2.46
2012,PER_100000_POP,KZKZY,U,F,9.57
2012,PER_100000_POP,KZMAN,U,F,8.9
2012,PER_100000_POP,KZONT,U,F,13.03
2012,PER_100000_POP,KZPAV,U,F,6.81
2012,PER_100000_POP,KZSEV,U,F,5.35
2012,PER_100000_POP,KZVOS,U,F,4.78
2012,PER_100000_POP,KZNS,U,F,6.62
2012,PER_100000_POP,KZALA,U,F,7.92
2012,PER_100000_POP,,R,F,10.79
2012,PER_100000_POP,KZAKM,R,F,6.63
2012,PER_100000_POP,KZAKT,R,F,9.22
2012,PER_100000_POP,KZALM,R,F,14.75
2012,PER_100000_POP,KZATY,R,F,12.71
2012,PER_100000_POP,KZZAP,R,F,12.75
2012,PER_100000_POP,KZZHA,R,F,13.5
2012,PER_100000_POP,KZKAR,R,F,16.37
2012,PER_100000_POP,KZKUS,R,F,6.34
2012,PER_100000_POP,KZKZY,R,F,6.39
2012,PER_100000_POP,KZMAN,R,F,10.43
2012,PER_100000_POP,KZONT,R,F,11.13
2012,PER_100000_POP,KZPAV,R,F,5.98
2012,PER_100000_POP,KZSEV,R,F,6.33
2012,PER_100000_POP,KZVOS,R,F,6.85
2013,PER_100000_POP,,,,19.08
2013,PER_100000_POP,KZAKM,,,16.21
2013,PER_100000_POP,KZAKT,,,19.19
2013,PER_100000_POP,KZALM,,,28.54
2013,PER_100000_POP,KZATY,,,20.3
2013,PER_100000_POP,KZZAP,,,18.36
2013,PER_100000_POP,KZZHA,,,26.55
2013,PER_100000_POP,KZKAR,,,19.32
2013,PER_100000_POP,KZKUS,,,13.4
2013,PER_100000_POP,KZKZY,,,17.46
2013,PER_100000_POP,KZMAN,,,20.6
2013,PER_100000_POP,KZONT,,,23.02
2013,PER_100000_POP,KZPAV,,,12.92
2013,PER_100000_POP,KZSEV,,,11.42
2013,PER_100000_POP,KZVOS,,,15.85
2013,PER_100000_POP,KZNS,,,13.19
2013,PER_100000_POP,KZALA,,,10.8
2013,PER_100000_POP,,U,,16.54
2013,PER_100000_POP,KZAKM,U,,16.51
2013,PER_100000_POP,KZAKT,U,,17.38
2013,PER_100000_POP,KZALM,U,,32.98
2013,PER_100000_POP,KZATY,U,,18.0
2013,PER_100000_POP,KZZAP,U,,19.01
2013,PER_100000_POP,KZZHA,U,,21.52
2013,PER_100000_POP,KZKAR,U,,17.8
2013,PER_100000_POP,KZKUS,U,,16.12
2013,PER_100000_POP,KZKZY,U,,15.96
2013,PER_100000_POP,KZMAN,U,,17.9
2013,PER_100000_POP,KZONT,U,,21.06
2013,PER_100000_POP,KZPAV,U,,12.08
2013,PER_100000_POP,KZSEV,U,,11.65
2013,PER_100000_POP,KZVOS,U,,13.31
2013,PER_100000_POP,KZNS,U,,13.19
2013,PER_100000_POP,KZALA,U,,10.8
2013,PER_100000_POP,,R,,22.17
2013,PER_100000_POP,KZAKM,R,,15.94
2013,PER_100000_POP,KZAKT,R,,22.1
2013,PER_100000_POP,KZALM,R,,27.2
2013,PER_100000_POP,KZATY,R,,22.39
2013,PER_100000_POP,KZZAP,R,,17.73
2013,PER_100000_POP,KZZHA,R,,29.93
2013,PER_100000_POP,KZKAR,R,,24.89
2013,PER_100000_POP,KZKUS,R,,10.52
2013,PER_100000_POP,KZKZY,R,,18.58
2013,PER_100000_POP,KZMAN,R,,23.33
2013,PER_100000_POP,KZONT,R,,24.29
2013,PER_100000_POP,KZPAV,R,,14.82
2013,PER_100000_POP,KZSEV,R,,11.26
2013,PER_100000_POP,KZVOS,R,,19.48
2013,PER_100000_POP,,,M,28.79
2013,PER_100000_POP,KZAKM,,M,24.53
2013,PER_100000_POP,KZAKT,,M,28.95
2013,PER_100000_POP,KZALM,,M,42.99
2013,PER_100000_POP,KZATY,,M,31.59
2013,PER_100000_POP,KZZAP,,M,26.35
2013,PER_100000_POP,KZZHA,,M,37.55
2013,PER_100000_POP,KZKAR,,M,29.27
2013,PER_100000_POP,KZKUS,,M,23.57
2013,PER_100000_POP,KZKZY,,M,24.57
2013,PER_100000_POP,KZMAN,,M,26.5
2013,PER_100000_POP,KZONT,,M,35.39
2013,PER_100000_POP,KZPAV,,M,18.09
2013,PER_100000_POP,KZSEV,,M,17.44
2013,PER_100000_POP,KZVOS,,M,24.13
2013,PER_100000_POP,KZNS,,M,17.95
2013,PER_100000_POP,KZALA,,M,17.66
2013,PER_100000_POP,,U,M,25.02
2013,PER_100000_POP,KZAKM,U,M,24.74
2013,PER_100000_POP,KZAKT,U,M,24.85
2013,PER_100000_POP,KZALM,U,M,49.44
2013,PER_100000_POP,KZATY,U,M,32.21
2013,PER_100000_POP,KZZAP,U,M,29.06
2013,PER_100000_POP,KZZHA,U,M,31.84
2013,PER_100000_POP,KZKAR,U,M,26.3
2013,PER_100000_POP,KZKUS,U,M,28.5
2013,PER_100000_POP,KZKZY,U,M,20.93
2013,PER_100000_POP,KZMAN,U,M,24.03
2013,PER_100000_POP,KZONT,U,M,32.48
2013,PER_100000_POP,KZPAV,U,M,15.42
2013,PER_100000_POP,KZSEV,U,M,19.32
2013,PER_100000_POP,KZVOS,U,M,20.17
2013,PER_100000_POP,KZNS,U,M,17.95
2013,PER_100000_POP,KZALA,U,M,17.66
2013,PER_100000_POP,,R,M,33.09
2013,PER_100000_POP,KZAKM,R,M,24.36
2013,PER_100000_POP,KZAKT,R,M,35.18
2013,PER_100000_POP,KZALM,R,M,41.13
2013,PER_100000_POP,KZATY,R,M,31.05
2013,PER_100000_POP,KZZAP,R,M,23.95
2013,PER_100000_POP,KZZHA,R,M,41.15
2013,PER_100000_POP,KZKAR,R,M,39.33
2013,PER_100000_POP,KZKUS,R,M,18.68
2013,PER_100000_POP,KZKZY,R,M,27.19
2013,PER_100000_POP,KZMAN,R,M,28.91
2013,PER_100000_POP,KZONT,R,M,37.18
2013,PER_100000_POP,KZPAV,R,M,23.74
2013,PER_100000_POP,KZSEV,R,M,16.21
2013,PER_100000_POP,KZVOS,R,M,29.35
2013,PER_100000_POP,,,F,10.02
2013,PER_100000_POP,KZAKM,,F,8.43
2013,PER_100000_POP,KZAKT,,F,10.11
2013,PER_100000_POP,KZALM,,F,14.59
2013,PER_100000_POP,KZATY,,F,9.44
2013,PER_100000_POP,KZZAP,,F,10.9
2013,PER_100000_POP,KZZHA,,F,16.01
2013,PER_100000_POP,KZKAR,,F,10.41
2013,PER_100000_POP,KZKUS,,F,4.3
2013,PER_100000_POP,KZKZY,,F,10.35
2013,PER_100000_POP,KZMAN,,F,14.78
2013,PER_100000_POP,KZONT,,F,10.85
2013,PER_100000_POP,KZPAV,,F,8.31
2013,PER_100000_POP,KZSEV,,F,5.95
2013,PER_100000_POP,KZVOS,,F,8.34
2013,PER_100000_POP,KZNS,,F,8.74
2013,PER_100000_POP,KZALA,,F,5.05
2013,PER_100000_POP,,U,F,9.05
2013,PER_100000_POP,KZAKM,U,F,9.26
2013,PER_100000_POP,KZAKT,U,F,10.71
2013,PER_100000_POP,KZALM,U,F,18.03
2013,PER_100000_POP,KZATY,U,F,5.02
2013,PER_100000_POP,KZZAP,U,F,10.37
