Year,UNIT_MEASURE,REF_AREA,Value
2019,TH_PEOPLE,,6152.0
2019,TH_PEOPLE,KZAKM,139.0
2019,TH_PEOPLE,KZAKT,80.0
2019,TH_PEOPLE,KZALM,973.0
2019,TH_PEOPLE,KZATY,113.0
2019,TH_PEOPLE,KZZHA,127.0
2019,TH_PEOPLE,KZKAR,881.0
2019,TH_PEOPLE,KZKUS,550.0
2019,TH_PEOPLE,KZKZY,105.0
2019,TH_PEOPLE,KZMAN,40.0
2019,TH_PEOPLE,KZPAV,95.0
2019,TH_PEOPLE,KZSEV,158.0
2019,TH_PEOPLE,KZYUZ,541.0
2019,TH_PEOPLE,KZVOS,480.0
2019,TH_PEOPLE,KZNS,75.0
2019,TH_PEOPLE,KZALA,1225.0
2019,TH_PEOPLE,KZSHY,570.0
