Year,UNIT_MEASURE,Value
2010,M_TNG,-527264.2
2011,M_TNG,-568618.5
2012,M_TNG,-890308.7
2013,M_TNG,-700927.8
2014,M_TNG,-1086670.4
2015,M_TNG,-915704.8
2016,M_TNG,-737717.6
2017,M_TNG,-1455319.8
2018,M_TNG,-833072.3
2019,M_TNG,-1285306.7
