Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2010,PT,KZALM,R,,1.4
2010,PT,KZATY,R,,0.3
2010,PT,KZZAP,R,,2.1
2010,PT,KZZHA,R,,1.7
2010,PT,KZKAR,R,,2.8
2010,PT,KZKUS,R,,5.0
2010,PT,KZKZY,R,,0.5
2010,PT,KZMAN,R,,0.6
2010,PT,KZONT,R,,1.1
2010,PT,KZPAV,R,,3.4
2010,PT,KZSEV,R,,1.1
2010,PT,KZYUZ,R,,0.2
2011,PT,,,,0.8
2011,PT,KZAKM,,,0.2
2011,PT,KZAKT,,,0.0
2011,PT,KZALM,,,1.8
2011,PT,KZATY,,,0.0
2011,PT,KZZAP,,,0.6
2011,PT,KZZHA,,,1.9
2011,PT,KZKAR,,,0.5
2011,PT,KZKUS,,,2.1
2011,PT,KZKZY,,,1.0
2011,PT,KZMAN,,,0.1
2011,PT,KZONT,,,0.9
2011,PT,KZPAV,,,1.0
2011,PT,KZSEV,,,0.2
2011,PT,KZVOS,,,0.9
2011,PT,KZNS,,,0.1
2011,PT,KZALA,,,0.0
2011,PT,,,M,0.9
2011,PT,KZAKM,,M,0.2
2011,PT,KZAKT,,M,0.1
2011,PT,KZALM,,M,1.9
2011,PT,KZATY,,M,0.0
2011,PT,KZZAP,,M,0.7
2011,PT,KZZHA,,M,2.1
2011,PT,KZKAR,,M,0.4
2011,PT,KZKUS,,M,1.6
2011,PT,KZKZY,,M,1.1
2011,PT,KZMAN,,M,0.1
2011,PT,KZONT,,M,0.8
2011,PT,KZPAV,,M,1.3
2011,PT,KZSEV,,M,0.2
2011,PT,KZVOS,,M,1.2
2011,PT,KZNS,,M,0.0
2011,PT,KZALA,,M,0.0
2011,PT,,,F,0.8
2011,PT,KZAKM,,F,0.1
2011,PT,KZAKT,,F,0.0
2011,PT,KZALM,,F,1.6
2011,PT,KZATY,,F,0.0
2011,PT,KZZAP,,F,0.4
2011,PT,KZZHA,,F,1.6
2011,PT,KZKAR,,F,0.7
2011,PT,KZKUS,,F,2.7
2011,PT,KZKZY,,F,0.8
2011,PT,KZMAN,,F,0.1
2011,PT,KZONT,,F,1.0
2011,PT,KZPAV,,F,0.6
2011,PT,KZSEV,,F,0.2
2011,PT,KZVOS,,F,0.6
2011,PT,KZNS,,F,0.1
2011,PT,KZALA,,F,0.0
2011,PT,,U,,0.2
2011,PT,KZAKM,U,,0.1
2011,PT,KZAKT,U,,0.0
2011,PT,KZALM,U,,0.1
2011,PT,KZATY,U,,0.0
2011,PT,KZZAP,U,,0.1
2011,PT,KZZHA,U,,1.2
2011,PT,KZKAR,U,,0.2
2011,PT,KZKUS,U,,0.2
2011,PT,KZKZY,U,,0.8
2011,PT,KZMAN,U,,0.2
2011,PT,KZONT,U,,0.4
2011,PT,KZPAV,U,,0.0
2011,PT,KZSEV,U,,0.0
2011,PT,KZVOS,U,,0.1
2011,PT,KZNS,U,,0.1
2011,PT,KZALA,U,,0.0
2011,PT,,R,,1.5
2011,PT,KZAKM,R,,0.2
2011,PT,KZAKT,R,,0.0
2011,PT,KZALM,R,,2.2
2011,PT,KZATY,R,,0.0
2011,PT,KZZAP,R,,1.0
2011,PT,KZZHA,R,,2.3
2011,PT,KZKAR,R,,1.6
2011,PT,KZKUS,R,,3.8
2011,PT,KZKZY,R,,1.1
2011,PT,KZMAN,R,,0.0
2011,PT,KZONT,R,,1.2
2011,PT,KZPAV,R,,2.6
2011,PT,KZSEV,R,,0.3
2011,PT,KZYUZ,R,,1.9
2012,PT,,,,0.6
2012,PT,KZAKM,,,0.4
2012,PT,KZAKT,,,0.0
2012,PT,KZALM,,,1.6
2012,PT,KZATY,,,0.1
2012,PT,KZZAP,,,0.1
2012,PT,KZZHA,,,1.8
2012,PT,KZKAR,,,0.5
2012,PT,KZKUS,,,1.9
2012,PT,KZKZY,,,0.1
2012,PT,KZMAN,,,0.0
2012,PT,KZONT,,,0.4
2012,PT,KZPAV,,,0.4
2012,PT,KZSEV,,,0.3
2012,PT,KZVOS,,,0.1
2012,PT,KZNS,,,0.3
2012,PT,KZALA,,,0.0
2012,PT,,,M,0.6
2012,PT,KZAKM,,M,0.4
2012,PT,KZAKT,,M,0.0
2012,PT,KZALM,,M,1.7
2012,PT,KZATY,,M,0.1
2012,PT,KZZAP,,M,0.1
2012,PT,KZZHA,,M,1.6
2012,PT,KZKAR,,M,0.4
2012,PT,KZKUS,,M,1.8
2012,PT,KZKZY,,M,0.2
2012,PT,KZMAN,,M,0.0
2012,PT,KZONT,,M,0.4
2012,PT,KZPAV,,M,0.5
2012,PT,KZSEV,,M,0.1
2012,PT,KZVOS,,M,0.2
2012,PT,KZNS,,M,0.6
2012,PT,KZALA,,M,0.0
2012,PT,,,F,0.6
2012,PT,KZAKM,,F,0.4
2012,PT,KZAKT,,F,0.1
2012,PT,KZALM,,F,1.5
2012,PT,KZATY,,F,0.1
2012,PT,KZZAP,,F,0.0
2012,PT,KZZHA,,F,1.9
2012,PT,KZKAR,,F,0.6
2012,PT,KZKUS,,F,1.9
2012,PT,KZKZY,,F,0.1
2012,PT,KZMAN,,F,0.0
2012,PT,KZONT,,F,0.4
2012,PT,KZPAV,,F,0.3
2012,PT,KZSEV,,F,0.4
2012,PT,KZVOS,,F,0.1
2012,PT,KZNS,,F,0.0
2012,PT,KZALA,,F,0.0
2012,PT,,U,,0.2
2012,PT,KZAKM,U,,0.3
2012,PT,KZAKT,U,,0.0
2012,PT,KZALM,U,,1.2
2012,PT,KZATY,U,,0.0
2012,PT,KZZAP,U,,0.0
2012,PT,KZZHA,U,,0.0
2012,PT,KZKAR,U,,0.3
2012,PT,KZKUS,U,,0.2
2012,PT,KZKZY,U,,0.1
2012,PT,KZMAN,U,,0.0
2012,PT,KZONT,U,,0.2
2012,PT,KZPAV,U,,0.1
2012,PT,KZSEV,U,,0.2
2012,PT,KZVOS,U,,0.0
2012,PT,KZNS,U,,0.3
2012,PT,KZALA,U,,0.0
2012,PT,,R,,1.1
2012,PT,KZAKM,R,,0.4
2012,PT,KZAKT,R,,0.1
2012,PT,KZALM,R,,1.7
2012,PT,KZATY,R,,0.1
2012,PT,KZZAP,R,,0.1
2012,PT,KZZHA,R,,2.8
2012,PT,KZKAR,R,,1.0
2012,PT,KZKUS,R,,3.5
2012,PT,KZKZY,R,,0.1
2012,PT,KZMAN,R,,0.0
2012,PT,KZONT,R,,0.5
2012,PT,KZPAV,R,,1.0
2012,PT,KZSEV,R,,0.3
2012,PT,KZYUZ,R,,0.2
2013,PT,,,,0.5
2013,PT,KZAKM,,,0.1
2013,PT,KZAKT,,,0.0
2013,PT,KZALM,,,1.3
2013,PT,KZATY,,,0.0
2013,PT,KZZAP,,,0.0
2013,PT,KZZHA,,,2.1
2013,PT,KZKAR,,,0.1
2013,PT,KZKUS,,,0.6
2013,PT,KZKZY,,,0.1
2013,PT,KZMAN,,,0.2
2013,PT,KZONT,,,0.2
2013,PT,KZPAV,,,0.5
2013,PT,KZSEV,,,0.7
2013,PT,KZVOS,,,0.3
2013,PT,KZNS,,,0.0
2013,PT,KZALA,,,0.0
2013,PT,,,M,0.5
2013,PT,KZAKM,,M,0.0
2013,PT,KZAKT,,M,0.0
2013,PT,KZALM,,M,1.5
2013,PT,KZATY,,M,0.0
2013,PT,KZZAP,,M,0.0
2013,PT,KZZHA,,M,2.2
2013,PT,KZKAR,,M,0.2
2013,PT,KZKUS,,M,0.6
2013,PT,KZKZY,,M,0.3
2013,PT,KZMAN,,M,0.2
2013,PT,KZONT,,M,0.2
2013,PT,KZPAV,,M,0.4
2013,PT,KZSEV,,M,0.6
2013,PT,KZVOS,,M,0.2
2013,PT,KZNS,,M,0.0
2013,PT,KZALA,,M,0.0
2013,PT,,,F,0.4
2013,PT,KZAKM,,F,0.3
2013,PT,KZAKT,,F,0.0
2013,PT,KZALM,,F,1.0
2013,PT,KZATY,,F,0.1
2013,PT,KZZAP,,F,0.0
2013,PT,KZZHA,,F,2.1
2013,PT,KZKAR,,F,0.1
2013,PT,KZKUS,,F,0.6
2013,PT,KZKZY,,F,0.0
2013,PT,KZMAN,,F,0.2
2013,PT,KZONT,,F,0.2
2013,PT,KZPAV,,F,0.6
2013,PT,KZSEV,,F,0.9
2013,PT,KZVOS,,F,0.4
2013,PT,KZNS,,F,0.0
2013,PT,KZALA,,F,0.0
2013,PT,,U,,0.2
2013,PT,KZAKM,U,,0.0
2013,PT,KZAKT,U,,0.0
2013,PT,KZALM,U,,1.9
2013,PT,KZATY,U,,0.0
2013,PT,KZZAP,U,,0.0
2013,PT,KZZHA,U,,1.6
2013,PT,KZKAR,U,,0.1
2013,PT,KZKUS,U,,0.0
2013,PT,KZKZY,U,,0.0
2013,PT,KZMAN,U,,0.4
2013,PT,KZONT,U,,0.1
2013,PT,KZPAV,U,,0.0
2013,PT,KZSEV,U,,0.4
2013,PT,KZVOS,U,,0.2
2013,PT,KZNS,U,,0.0
2013,PT,KZALA,U,,0.0
2013,PT,,R,,0.7
2013,PT,KZAKM,R,,0.2
2013,PT,KZAKT,R,,0.0
2013,PT,KZALM,R,,1.1
2013,PT,KZATY,R,,0.1
2013,PT,KZZAP,R,,0.0
2013,PT,KZZHA,R,,2.4
2013,PT,KZKAR,R,,0.4
2013,PT,KZKUS,R,,1.2
2013,PT,KZKZY,R,,0.3
2013,PT,KZMAN,R,,0.0
2013,PT,KZONT,R,,0.2
2013,PT,KZPAV,R,,1.3
2013,PT,KZSEV,R,,0.9
2013,PT,KZYUZ,R,,0.4
2014,PT,,,,0.4
2014,PT,KZAKM,,,0.3
2014,PT,KZAKT,,,0.0
2014,PT,KZALM,,,0.8
2014,PT,KZATY,,,0.2
2014,PT,KZZAP,,,0.1
2014,PT,KZZHA,,,1.1
2014,PT,KZKAR,,,0.4
2014,PT,KZKUS,,,0.4
2014,PT,KZKZY,,,0.7
2014,PT,KZMAN,,,0.1
2014,PT,KZONT,,,0.2
2014,PT,KZPAV,,,0.6
2014,PT,KZSEV,,,0.4
2014,PT,KZVOS,,,0.1
2014,PT,KZNS,,,0.0
2014,PT,KZALA,,,0.2
2014,PT,,,M,0.4
2014,PT,KZAKM,,M,0.4
2014,PT,KZAKT,,M,0.0
2014,PT,KZALM,,M,0.8
2014,PT,KZATY,,M,0.2
2014,PT,KZZAP,,M,0.1
2014,PT,KZZHA,,M,1.2
2014,PT,KZKAR,,M,0.5
2014,PT,KZKUS,,M,0.5
2014,PT,KZKZY,,M,0.6
2014,PT,KZMAN,,M,0.1
2014,PT,KZONT,,M,0.2
2014,PT,KZPAV,,M,0.6
2014,PT,KZSEV,,M,0.5
2014,PT,KZVOS,,M,0.2
2014,PT,KZNS,,M,0.0
2014,PT,KZALA,,M,0.1
2014,PT,,,F,0.3
2014,PT,KZAKM,,F,0.2
2014,PT,KZAKT,,F,0.0
2014,PT,KZALM,,F,0.7
2014,PT,KZATY,,F,0.2
2014,PT,KZZAP,,F,0.1
2014,PT,KZZHA,,F,0.9
2014,PT,KZKAR,,F,0.4
2014,PT,KZKUS,,F,0.3
2014,PT,KZKZY,,F,0.7
2014,PT,KZMAN,,F,0.0
2014,PT,KZONT,,F,0.2
2014,PT,KZPAV,,F,0.5
2014,PT,KZSEV,,F,0.3
2014,PT,KZVOS,,F,0.1
2014,PT,KZNS,,F,0.0
2014,PT,KZALA,,F,0.2
2014,PT,,U,,0.2
2014,PT,KZAKM,U,,0.1
2014,PT,KZAKT,U,,0.0
2014,PT,KZALM,U,,0.5
2014,PT,KZATY,U,,0.1
2014,PT,KZZAP,U,,0.0
2014,PT,KZZHA,U,,0.5
2014,PT,KZKAR,U,,0.4
2014,PT,KZKUS,U,,0.3
2014,PT,KZKZY,U,,0.5
2014,PT,KZMAN,U,,0.1
2014,PT,KZONT,U,,0.0
2014,PT,KZPAV,U,,0.0
2014,PT,KZSEV,U,,0.3
2014,PT,KZVOS,U,,0.0
2014,PT,KZNS,U,,0.0
2014,PT,KZALA,U,,0.2
2014,PT,,R,,0.6
2014,PT,KZAKM,R,,0.5
2014,PT,KZAKT,R,,0.0
2014,PT,KZALM,R,,0.9
2014,PT,KZATY,R,,0.3
2014,PT,KZZAP,R,,0.2
2014,PT,KZZHA,R,,1.5
2014,PT,KZKAR,R,,0.7
2014,PT,KZKUS,R,,0.6
2014,PT,KZKZY,R,,0.8
2014,PT,KZMAN,R,,0.0
2014,PT,KZONT,R,,0.4
2014,PT,KZPAV,R,,1.7
2014,PT,KZSEV,R,,0.5
2014,PT,KZYUZ,R,,0.3
2015,PT,,,,0.3
2015,PT,KZAKM,,,0.2
2015,PT,KZAKT,,,0.0
2015,PT,KZALM,,,0.7
2015,PT,KZATY,,,0.2
2015,PT,KZZAP,,,0.0
2015,PT,KZZHA,,,1.2
2015,PT,KZKAR,,,0.2
2015,PT,KZKUS,,,0.4
2015,PT,KZKZY,,,0.2
2015,PT,KZMAN,,,0.1
2015,PT,KZONT,,,0.2
2015,PT,KZPAV,,,0.3
2015,PT,KZSEV,,,0.2
2015,PT,KZVOS,,,0.2
2015,PT,KZNS,,,0.2
2015,PT,KZALA,,,0.1
2015,PT,,,M,0.3
2015,PT,KZAKM,,M,0.2
2015,PT,KZAKT,,M,0.0
2015,PT,KZALM,,M,0.8
2015,PT,KZATY,,M,0.2
2015,PT,KZZAP,,M,0.0
2015,PT,KZZHA,,M,1.2
2015,PT,KZKAR,,M,0.1
2015,PT,KZKUS,,M,0.4
2015,PT,KZKZY,,M,0.2
2015,PT,KZMAN,,M,0.0
2015,PT,KZONT,,M,0.2
2015,PT,KZPAV,,M,0.4
2015,PT,KZSEV,,M,0.2
2015,PT,KZVOS,,M,0.3
2015,PT,KZNS,,M,0.2
2015,PT,KZALA,,M,0.1
2015,PT,,,F,0.3
2015,PT,KZAKM,,F,0.1
2015,PT,KZAKT,,F,0.1
2015,PT,KZALM,,F,0.6
2015,PT,KZATY,,F,0.1
2015,PT,KZZAP,,F,0.0
2015,PT,KZZHA,,F,1.2
2015,PT,KZKAR,,F,0.2
2015,PT,KZKUS,,F,0.4
2015,PT,KZKZY,,F,0.2
2015,PT,KZMAN,,F,0.2
2015,PT,KZONT,,F,0.1
2015,PT,KZPAV,,F,0.2
2015,PT,KZSEV,,F,0.3
2015,PT,KZVOS,,F,0.1
2015,PT,KZNS,,F,0.2
2015,PT,KZALA,,F,0.1
2015,PT,,U,,0.1
2015,PT,KZAKM,U,,0.1
2015,PT,KZAKT,U,,0.1
2015,PT,KZALM,U,,0.1
2015,PT,KZATY,U,,0.2
2015,PT,KZZAP,U,,0.0
2015,PT,KZZHA,U,,1.0
2015,PT,KZKAR,U,,0.1
2015,PT,KZKUS,U,,0.1
2015,PT,KZKZY,U,,0.1
2015,PT,KZMAN,U,,0.0
2015,PT,KZONT,U,,0.1
2015,PT,KZPAV,U,,0.0
2015,PT,KZSEV,U,,0.2
2015,PT,KZVOS,U,,0.0
2015,PT,KZNS,U,,0.2
2015,PT,KZALA,U,,0.1
2015,PT,,R,,0.5
2015,PT,KZAKM,R,,0.3
2015,PT,KZAKT,R,,0.0
2015,PT,KZALM,R,,0.9
2015,PT,KZATY,R,,0.1
2015,PT,KZZAP,R,,0.1
2015,PT,KZZHA,R,,1.4
2015,PT,KZKAR,R,,0.3
2015,PT,KZKUS,R,,0.6
2015,PT,KZKZY,R,,0.2
2015,PT,KZMAN,R,,0.3
2015,PT,KZONT,R,,0.2
2015,PT,KZPAV,R,,1.0
2015,PT,KZSEV,R,,0.3
2015,PT,KZYUZ,R,,0.4
2016,PT,,,,0.2
2016,PT,KZAKM,,,0.2
2016,PT,KZAKT,,,0.0
2016,PT,KZALM,,,0.4
2016,PT,KZATY,,,0.2
2016,PT,KZZAP,,,0.0
2016,PT,KZZHA,,,0.5
2016,PT,KZKAR,,,0.1
2016,PT,KZKUS,,,0.3
2016,PT,KZKZY,,,0.2
2016,PT,KZMAN,,,0.0
2016,PT,KZONT,,,0.2
2016,PT,KZPAV,,,0.1
2016,PT,KZSEV,,,0.1
2016,PT,KZVOS,,,0.1
2016,PT,KZNS,,,0.1
2016,PT,KZALA,,,0.2
2016,PT,,,M,0.2
2016,PT,KZAKM,,M,0.3
2016,PT,KZAKT,,M,0.0
2016,PT,KZALM,,M,0.4
2016,PT,KZATY,,M,0.1
2016,PT,KZZAP,,M,0.0
2016,PT,KZZHA,,M,0.5
2016,PT,KZKAR,,M,0.1
2016,PT,KZKUS,,M,0.4
2016,PT,KZKZY,,M,0.2
2016,PT,KZMAN,,M,0.0
2016,PT,KZONT,,M,0.2
2016,PT,KZPAV,,M,0.1
2016,PT,KZSEV,,M,0.1
2016,PT,KZVOS,,M,0.1
2016,PT,KZNS,,M,0.1
2016,PT,KZALA,,M,0.1
2016,PT,,,F,0.2
2016,PT,KZAKM,,F,0.1
2016,PT,KZAKT,,F,0.0
2016,PT,KZALM,,F,0.4
2016,PT,KZATY,,F,0.3
2016,PT,KZZAP,,F,0.0
2016,PT,KZZHA,,F,0.5
2016,PT,KZKAR,,F,0.1
2016,PT,KZKUS,,F,0.3
2016,PT,KZKZY,,F,0.2
2016,PT,KZMAN,,F,0.0
2016,PT,KZONT,,F,0.2
2016,PT,KZPAV,,F,0.1
2016,PT,KZSEV,,F,0.1
2016,PT,KZVOS,,F,0.1
2016,PT,KZNS,,F,0.0
2016,PT,KZALA,,F,0.3
2016,PT,,U,,0.1
2016,PT,KZAKM,U,,0.0
2016,PT,KZAKT,U,,0.0
2016,PT,KZALM,U,,0.1
2016,PT,KZATY,U,,0.1
2016,PT,KZZAP,U,,0.0
2016,PT,KZZHA,U,,0.2
2016,PT,KZKAR,U,,0.1
2016,PT,KZKUS,U,,0.0
2016,PT,KZKZY,U,,0.2
2016,PT,KZMAN,U,,0.0
2016,PT,KZONT,U,,0.2
2016,PT,KZPAV,U,,0.0
2016,PT,KZSEV,U,,0.0
2016,PT,KZVOS,U,,0.0
2016,PT,KZNS,U,,0.1
2016,PT,KZALA,U,,0.2
2016,PT,,R,,0.3
2016,PT,KZAKM,R,,0.4
2016,PT,KZAKT,R,,0.0
2016,PT,KZALM,R,,0.5
2016,PT,KZATY,R,,0.2
2016,PT,KZZAP,R,,0.0
2016,PT,KZZHA,R,,0.7
2016,PT,KZKAR,R,,0.1
2016,PT,KZKUS,R,,0.7
2016,PT,KZKZY,R,,0.2
2016,PT,KZMAN,R,,0.0
2016,PT,KZONT,R,,0.2
2016,PT,KZPAV,R,,0.2
2016,PT,KZSEV,R,,0.1
2016,PT,KZYUZ,R,,0.2
2017,PT,,,,0.2
2017,PT,KZAKM,,,0.3
2017,PT,KZAKT,,,0.0
2017,PT,KZALM,,,0.2
2017,PT,KZATY,,,0.1
2017,PT,KZZAP,,,0.0
2017,PT,KZZHA,,,0.6
2017,PT,KZKAR,,,0.1
2017,PT,KZKUS,,,0.4
2017,PT,KZKZY,,,0.1
2017,PT,KZMAN,,,0.0
2017,PT,KZONT,,,0.1
2017,PT,KZPAV,,,0.1
2017,PT,KZSEV,,,0.2
2017,PT,KZVOS,,,0.4
2017,PT,KZNS,,,0.0
2017,PT,KZALA,,,0.0
2017,PT,,,M,0.2
2017,PT,KZAKM,,M,0.3
2017,PT,KZAKT,,M,0.0
2017,PT,KZALM,,M,0.2
2017,PT,KZATY,,M,0.1
2017,PT,KZZAP,,M,0.0
2017,PT,KZZHA,,M,0.7
2017,PT,KZKAR,,M,0.1
2017,PT,KZKUS,,M,0.4
2017,PT,KZKZY,,M,0.1
2017,PT,KZMAN,,M,0.0
2017,PT,KZONT,,M,0.1
2017,PT,KZPAV,,M,0.2
2017,PT,KZSEV,,M,0.2
2017,PT,KZVOS,,M,0.4
2017,PT,KZNS,,M,0.0
2017,PT,KZALA,,M,0.0
2017,PT,,,F,0.1
2017,PT,KZAKM,,F,0.3
2017,PT,KZAKT,,F,0.0
2017,PT,KZALM,,F,0.2
2017,PT,KZATY,,F,0.0
2017,PT,KZZAP,,F,0.0
2017,PT,KZZHA,,F,0.5
2017,PT,KZKAR,,F,0.1
2017,PT,KZKUS,,F,0.4
2017,PT,KZKZY,,F,0.0
2017,PT,KZMAN,,F,0.0
2017,PT,KZONT,,F,0.0
2017,PT,KZPAV,,F,0.1
2017,PT,KZSEV,,F,0.1
2017,PT,KZVOS,,F,0.3
2017,PT,KZNS,,F,0.0
2017,PT,KZALA,,F,0.0
2017,PT,,U,,0.1
2017,PT,KZAKM,U,,0.1
2017,PT,KZAKT,U,,0.0
2017,PT,KZALM,U,,0.1
2017,PT,KZATY,U,,0.1
2017,PT,KZZAP,U,,0.0
2017,PT,KZZHA,U,,0.4
2017,PT,KZKAR,U,,0.0
2017,PT,KZKUS,U,,0.0
2017,PT,KZKZY,U,,0.1
2017,PT,KZMAN,U,,0.0
2017,PT,KZONT,U,,0.0
2017,PT,KZPAV,U,,0.0
2017,PT,KZSEV,U,,0.0
2017,PT,KZVOS,U,,0.4
2017,PT,KZNS,U,,0.0
2017,PT,KZALA,U,,0.0
2017,PT,,R,,0.3
2017,PT,KZAKM,R,,0.5
2017,PT,KZAKT,R,,0.0
2017,PT,KZALM,R,,0.2
2017,PT,KZATY,R,,0.0
2017,PT,KZZAP,R,,0.0
2017,PT,KZZHA,R,,0.7
2017,PT,KZKAR,R,,0.2
2017,PT,KZKUS,R,,0.8
2017,PT,KZKZY,R,,0.1
2017,PT,KZMAN,R,,0.1
2017,PT,KZONT,R,,0.1
2017,PT,KZPAV,R,,0.4
2017,PT,KZSEV,R,,0.3
2017,PT,KZYUZ,R,,0.4
2018,PT,,,,0.1
2018,PT,KZAKM,,,0.1
2018,PT,KZAKT,,,0.0
2018,PT,KZALM,,,0.1
2018,PT,KZATY,,,0.0
2018,PT,KZZAP,,,0.0
2018,PT,KZZHA,,,0.9
2018,PT,KZKAR,,,0.0
2018,PT,KZKUS,,,0.5
2018,PT,KZKZY,,,0.2
2018,PT,KZMAN,,,0.0
2018,PT,KZPAV,,,0.1
2018,PT,KZSEV,,,0.0
2018,PT,KZYUZ,,,0.1
2018,PT,KZVOS,,,0.3
2018,PT,KZNS,,,0.0
2018,PT,KZALA,,,0.0
2018,PT,KZSHY,,,0.0
2018,PT,,,M,0.1
2018,PT,KZAKM,,M,0.1
2018,PT,KZAKT,,M,0.0
2018,PT,KZALM,,M,0.1
2018,PT,KZATY,,M,0.0
2018,PT,KZZAP,,M,0.0
2018,PT,KZZHA,,M,0.7
2018,PT,KZKAR,,M,0.0
2018,PT,KZKUS,,M,0.5
2018,PT,KZKZY,,M,0.2
2018,PT,KZMAN,,M,0.0
2018,PT,KZPAV,,M,0.1
2018,PT,KZSEV,,M,0.0
2018,PT,KZYUZ,,M,0.1
2018,PT,KZVOS,,M,0.5
2018,PT,KZNS,,M,0.0
2018,PT,KZALA,,M,0.0
2018,PT,KZSHY,,M,0.0
2018,PT,,,F,0.1
2018,PT,KZAKM,,F,0.1
2018,PT,KZAKT,,F,0.0
2018,PT,KZALM,,F,0.1
2018,PT,KZATY,,F,0.0
2018,PT,KZZAP,,F,0.0
2018,PT,KZZHA,,F,1.1
2018,PT,KZKAR,,F,0.0
2018,PT,KZKUS,,F,0.5
2018,PT,KZKZY,,F,0.2
2018,PT,KZMAN,,F,0.0
2018,PT,KZPAV,,F,0.1
2018,PT,KZSEV,,F,0.1
2018,PT,KZYUZ,,F,0.1
2018,PT,KZVOS,,F,0.2
2018,PT,KZNS,,F,0.0
2018,PT,KZALA,,F,0.0
2018,PT,KZSHY,,F,0.0
2018,PT,,U,,0.0
2018,PT,KZAKM,U,,0.0
2018,PT,KZAKT,U,,0.0
2018,PT,KZALM,U,,0.0
2018,PT,KZATY,U,,0.0
2018,PT,KZZAP,U,,0.0
2018,PT,KZZHA,U,,0.4
2018,PT,KZKAR,U,,0.0
2018,PT,KZKUS,U,,0.1
2018,PT,KZKZY,U,,0.0
2018,PT,KZMAN,U,,0.0
2018,PT,KZPAV,U,,0.0
2018,PT,KZSEV,U,,0.0
2018,PT,KZYUZ,U,,0.1
2018,PT,KZVOS,U,,0.1
2018,PT,KZNS,U,,0.0
2018,PT,KZALA,U,,0.0
2018,PT,KZSHY,U,,0.0
2018,PT,,R,,0.3
2018,PT,KZAKM,R,,0.1
2018,PT,KZAKT,R,,0.1
2018,PT,KZALM,R,,0.1
2018,PT,KZATY,R,,0.0
2018,PT,KZZAP,R,,0.0
2018,PT,KZZHA,R,,1.2
2018,PT,KZKAR,R,,0.1
2018,PT,KZKUS,R,,0.9
2018,PT,KZKZY,R,,0.4
2018,PT,KZMAN,R,,0.0
2018,PT,KZPAV,R,,0.2
2018,PT,KZSEV,R,,0.1
2018,PT,KZVOS,R,,0.1
2018,PT,KZYUZ,R,,0.7
2019,PT,,,,0.1
2019,PT,KZAKM,,,0.2
2019,PT,KZALM,,,0.0
2019,PT,KZATY,,,0.0
2019,PT,KZZAP,,,0.0
2019,PT,KZZHA,,,0.2
2019,PT,KZKAR,,,0.0
2019,PT,KZKUS,,,0.3
2019,PT,KZKZY,,,0.1
2019,PT,KZPAV,,,0.1
2019,PT,KZSEV,,,0.0
2019,PT,KZVOS,,,0.2
2019,PT,,,M,0.1
