Year,UNIT_MEASURE,REF_AREA,Value
2015,PT,,30.0
2016,PT,,35.0
2017,PT,,39.9
2017,PT,KZAKM,54.95826022225767
2017,PT,KZAKT,53.36924676306587
2017,PT,KZALM,12.82121098669208
2017,PT,KZATY,13.530506191056649
2017,PT,KZZAP,30.48364692511681
2017,PT,KZZHA,12.93305665824612
2017,PT,KZKAR,50.67817868914622
2017,PT,KZKUS,33.45689042347923
2017,PT,KZKZY,24.993676968991856
2017,PT,KZMAN,30.86736146705393
2017,PT,KZONT,55.20166406042546
2017,PT,KZPAV,66.5170709538147
2017,PT,KZSEV,23.607106315691563
2017,PT,KZVOS,53.20736467580917
2017,PT,KZNS,44.32732769538751
2017,PT,KZALA,36.44074565116688
2018,PT,,54.0
2018,PT,KZAKM,56.215347945489405
2018,PT,KZAKT,54.83331694365228
2018,PT,KZALM,33.60261258164318
2018,PT,KZATY,52.696390658174096
2018,PT,KZZAP,72.32874943508295
2018,PT,KZZHA,65.80963045912654
2018,PT,KZKAR,51.13365865270174
2018,PT,KZKUS,52.7519806915368
2018,PT,KZKZY,17.130737437459214
2018,PT,KZMAN,39.86290228883467
2018,PT,KZPAV,62.4796998375987
2018,PT,KZSEV,57.42802303262956
2018,PT,KZYUZ,79.2102206736353
2018,PT,KZVOS,77.61424985385646
2018,PT,KZNS,36.83567003586566
2018,PT,KZALA,49.27341689169151
2018,PT,KZSHY,46.65282634032634
2019,PT,,60.7
2019,PT,KZAKM,61.0
2019,PT,KZAKT,52.3
2019,PT,KZALM,45.6
2019,PT,KZATY,55.5
2019,PT,KZZAP,58.6
2019,PT,KZZHA,77.5
2019,PT,KZKAR,55.3
2019,PT,KZKUS,65.2
2019,PT,KZKZY,59.6
2019,PT,KZMAN,70.1
2019,PT,KZPAV,69.0
2019,PT,KZSEV,98.4
2019,PT,KZYUZ,74.5
2019,PT,KZVOS,93.4
2019,PT,KZNS,28.3
2019,PT,KZALA,52.7
2019,PT,KZSHY,44.0
