Year,UNIT_MEASURE,SERIES,REF_AREA,Value
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZPAV,47.9
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZSEV,54.2
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZYUZ,49.5
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZVOS,84.3
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZNS,44.9
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZALA,112.2
2018,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZSHY,26.9
2018,TH_UNITS,выше 10 Мбит/сек,KZAKM,28.0
2018,TH_UNITS,выше 10 Мбит/сек,KZAKT,51.9
2018,TH_UNITS,выше 10 Мбит/сек,KZALM,27.1
2018,TH_UNITS,выше 10 Мбит/сек,KZATY,35.4
2018,TH_UNITS,выше 10 Мбит/сек,KZZAP,39.4
2018,TH_UNITS,выше 10 Мбит/сек,KZZHA,34.3
2018,TH_UNITS,выше 10 Мбит/сек,KZKAR,170.9
2018,TH_UNITS,выше 10 Мбит/сек,KZKUS,83.5
2018,TH_UNITS,выше 10 Мбит/сек,KZKZY,15.0
2018,TH_UNITS,выше 10 Мбит/сек,KZMAN,39.5
2018,TH_UNITS,выше 10 Мбит/сек,KZPAV,98.7
2018,TH_UNITS,выше 10 Мбит/сек,KZSEV,48.7
2018,TH_UNITS,выше 10 Мбит/сек,KZYUZ,2.2
2018,TH_UNITS,выше 10 Мбит/сек,KZVOS,105.6
2018,TH_UNITS,выше 10 Мбит/сек,KZNS,173.3
2018,TH_UNITS,выше 10 Мбит/сек,KZALA,276.4
2018,TH_UNITS,выше 10 Мбит/сек,KZSHY,46.5
2019,TH_UNITS,,,2511.2
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,,52.7
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZAKM,2.6
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZAKT,1.5
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZALM,1.5
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZATY,1.7
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZZAP,1.2
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZZHA,0.9
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZKAR,4.1
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZKUS,1.8
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZKZY,2.8
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZMAN,7.2
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZPAV,0.7
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZSEV,1.7
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZYUZ,1.0
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZVOS,0.8
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZNS,21.1
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZALA,1.6
2019,TH_UNITS,от 256 кБит/сек до менее 2 Мбит/сек,KZSHY,0.5
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,,1006.1
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZAKM,76.6
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZAKT,49.9
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZALM,132.1
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZATY,50.4
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZZAP,26.4
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZZHA,46.2
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZKAR,79.4
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZKUS,70.9
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZKZY,41.2
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZMAN,32.9
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZPAV,45.3
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZSEV,55.9
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZYUZ,51.5
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZVOS,83.9
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZNS,38.5
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZALA,99.2
2019,TH_UNITS,от 2 Мбит/сек до менее 10 Мбит/сек,KZSHY,26.0
2019,TH_UNITS,выше 10 Мбит/сек,KZAKM,29.9
2019,TH_UNITS,выше 10 Мбит/сек,KZAKT,57.8
2019,TH_UNITS,выше 10 Мбит/сек,KZALM,31.6
2019,TH_UNITS,выше 10 Мбит/сек,KZATY,38.6
2019,TH_UNITS,выше 10 Мбит/сек,KZZAP,41.8
2019,TH_UNITS,выше 10 Мбит/сек,KZZHA,35.2
2019,TH_UNITS,выше 10 Мбит/сек,KZKAR,174.4
2019,TH_UNITS,выше 10 Мбит/сек,KZKUS,87.3
2019,TH_UNITS,выше 10 Мбит/сек,KZKZY,15.8
2019,TH_UNITS,выше 10 Мбит/сек,KZMAN,44.9
2019,TH_UNITS,выше 10 Мбит/сек,KZPAV,104.6
2019,TH_UNITS,выше 10 Мбит/сек,KZSEV,47.9
2019,TH_UNITS,выше 10 Мбит/сек,KZYUZ,3.0
2019,TH_UNITS,выше 10 Мбит/сек,KZVOS,111.3
2019,TH_UNITS,выше 10 Мбит/сек,KZNS,201.3
2019,TH_UNITS,выше 10 Мбит/сек,KZALA,295.2
2019,TH_UNITS,выше 10 Мбит/сек,KZSHY,47.2
