Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,M_USD,_L_ODA_RCP,1160.0
2011,M_USD,_L_ODA_RCP,1102.9
2012,M_USD,_L_ODA_RCP,831.7
2013,M_USD,_L_ODA_RCP,905.9
2013,M_USD,_L_ODA_DNR,0.07
2014,M_USD,_L_ODA_RCP,1208.4
2014,M_USD,_L_ODA_DNR,0.17
2015,M_USD,_L_ODA_RCP,619.4
2015,M_USD,_L_ODA_DNR,0.69
2016,M_USD,_L_ODA_RCP,1465.6
2016,M_USD,_L_ODA_DNR,1.84
2017,M_USD,_L_ODA_RCP,409.1
2017,M_USD,_L_ODA_DNR,0.11
2018,M_USD,_L_ODA_RCP,299.5
2018,M_USD,_L_ODA_DNR,3.53
