Year,UNIT_MEASURE,SERIES,REF_AREA,Value
2010,TH_HA,AG_LND_FRSTPRCT,KZAKM,373.7
2010,TH_HA,AG_LND_FRSTPRCT,KZAKT,47.3
2010,TH_HA,AG_LND_FRSTPRCT,KZALM,1797.6
2010,TH_HA,AG_LND_FRSTPRCT,KZATY,15.8
2010,TH_HA,AG_LND_FRSTPRCT,KZZAP,103.3
2010,TH_HA,AG_LND_FRSTPRCT,KZZHA,2213.6
2010,TH_HA,AG_LND_FRSTPRCT,KZKAR,155.4
2010,TH_HA,AG_LND_FRSTPRCT,KZKUS,222.4
2010,TH_HA,AG_LND_FRSTPRCT,KZKZY,3094.7
2010,TH_HA,AG_LND_FRSTPRCT,KZMAN,122.7
2010,TH_HA,AG_LND_FRSTPRCT,KZPAV,247.0
2010,TH_HA,AG_LND_FRSTPRCT,KZSEV,530.2
2010,TH_HA,AG_LND_FRSTPRCT,KZYUZ,1603.4
2010,TH_HA,AG_LND_FRSTPRCT,KZVOS,1800.8
2010,TH_HA,AG_LND_FRSTMGT,,12317.8
2010,TH_HA,AG_LND_FRSTMGT,KZAKM,373.7
2010,TH_HA,AG_LND_FRSTMGT,KZAKT,47.3
2010,TH_HA,AG_LND_FRSTMGT,KZALM,1797.6
2010,TH_HA,AG_LND_FRSTMGT,KZATY,15.8
2010,TH_HA,AG_LND_FRSTMGT,KZZAP,103.3
2010,TH_HA,AG_LND_FRSTMGT,KZZHA,2213.6
2010,TH_HA,AG_LND_FRSTMGT,KZKAR,155.4
2010,TH_HA,AG_LND_FRSTMGT,KZKUS,222.4
2010,TH_HA,AG_LND_FRSTMGT,KZKZY,3094.7
2010,TH_HA,AG_LND_FRSTMGT,KZMAN,122.7
2010,TH_HA,AG_LND_FRSTMGT,KZPAV,247.0
2010,TH_HA,AG_LND_FRSTMGT,KZSEV,530.2
2010,TH_HA,AG_LND_FRSTMGT,KZYUZ,1603.4
2010,TH_HA,AG_LND_FRSTMGT,KZVOS,1800.8
2011,TH_HA,"Площадь территории, покрытой лесом",,12452.0
2011,TH_HA,"Площадь территории, покрытой лесом",KZAKM,378.6
2011,TH_HA,"Площадь территории, покрытой лесом",KZAKT,47.2
2011,TH_HA,"Площадь территории, покрытой лесом",KZALM,1850.9
2011,TH_HA,"Площадь территории, покрытой лесом",KZATY,15.8
2011,TH_HA,"Площадь территории, покрытой лесом",KZZAP,104.6
2011,TH_HA,"Площадь территории, покрытой лесом",KZZHA,2219.6
2011,TH_HA,"Площадь территории, покрытой лесом",KZKAR,155.4
2011,TH_HA,"Площадь территории, покрытой лесом",KZKUS,223.7
2011,TH_HA,"Площадь территории, покрытой лесом",KZKZY,3088.2
2011,TH_HA,"Площадь территории, покрытой лесом",KZMAN,122.8
2011,TH_HA,"Площадь территории, покрытой лесом",KZPAV,249.9
2011,TH_HA,"Площадь территории, покрытой лесом",KZSEV,529.4
2011,TH_HA,"Площадь территории, покрытой лесом",KZYUZ,1603.4
2011,TH_HA,"Площадь территории, покрытой лесом",KZVOS,1862.5
2011,M_METER3,AG_LND_FRSTBIOM,,380.7
2011,M_METER3,AG_LND_FRSTBIOM,KZAKM,42.7
2011,M_METER3,AG_LND_FRSTBIOM,KZAKT,1.0
2011,M_METER3,AG_LND_FRSTBIOM,KZALM,38.7
2011,M_METER3,AG_LND_FRSTBIOM,KZATY,0.5
2011,M_METER3,AG_LND_FRSTBIOM,KZZAP,8.0
2011,M_METER3,AG_LND_FRSTBIOM,KZZHA,3.4
2011,M_METER3,AG_LND_FRSTBIOM,KZKAR,4.6
2011,M_METER3,AG_LND_FRSTBIOM,KZKUS,16.5
2011,M_METER3,AG_LND_FRSTBIOM,KZKZY,6.0
2011,M_METER3,AG_LND_FRSTBIOM,KZMAN,0.1
2011,M_METER3,AG_LND_FRSTBIOM,KZPAV,26.6
2011,M_METER3,AG_LND_FRSTBIOM,KZSEV,54.4
2011,M_METER3,AG_LND_FRSTBIOM,KZYUZ,3.1
2011,M_METER3,AG_LND_FRSTBIOM,KZVOS,175.1
2011,PT,Изменение чистой площади лесов,,134.20000000000073
2011,PT,Изменение чистой площади лесов,KZAKM,4.900000000000034
2011,PT,Изменение чистой площади лесов,KZAKT,-0.0999999999999943
2011,PT,Изменение чистой площади лесов,KZALM,53.30000000000018
2011,PT,Изменение чистой площади лесов,KZATY,0.0
2011,PT,Изменение чистой площади лесов,KZZAP,1.2999999999999972
2011,PT,Изменение чистой площади лесов,KZZHA,6.0
2011,PT,Изменение чистой площади лесов,KZKAR,0.0
2011,PT,Изменение чистой площади лесов,KZKUS,1.299999999999983
2011,PT,Изменение чистой площади лесов,KZKZY,-6.5
2011,PT,Изменение чистой площади лесов,KZMAN,0.0999999999999943
2011,PT,Изменение чистой площади лесов,KZPAV,2.9000000000000057
2011,PT,Изменение чистой площади лесов,KZSEV,-0.8
2011,PT,Изменение чистой площади лесов,KZYUZ,0.0
2011,PT,Изменение чистой площади лесов,KZVOS,61.700000000000045
2011,TH_HA,AG_LND_FRSTPRCT,,12452.0
2011,TH_HA,AG_LND_FRSTPRCT,KZAKM,378.6
2011,TH_HA,AG_LND_FRSTPRCT,KZAKT,47.2
2011,TH_HA,AG_LND_FRSTPRCT,KZALM,1850.9
2011,TH_HA,AG_LND_FRSTPRCT,KZATY,15.8
2011,TH_HA,AG_LND_FRSTPRCT,KZZAP,104.6
2011,TH_HA,AG_LND_FRSTPRCT,KZZHA,2219.6
2011,TH_HA,AG_LND_FRSTPRCT,KZKAR,155.4
2011,TH_HA,AG_LND_FRSTPRCT,KZKUS,223.7
2011,TH_HA,AG_LND_FRSTPRCT,KZKZY,3088.2
2011,TH_HA,AG_LND_FRSTPRCT,KZMAN,122.8
2011,TH_HA,AG_LND_FRSTPRCT,KZPAV,249.9
2011,TH_HA,AG_LND_FRSTPRCT,KZSEV,529.4
2011,TH_HA,AG_LND_FRSTPRCT,KZYUZ,1603.4
2011,TH_HA,AG_LND_FRSTPRCT,KZVOS,1862.5
2011,TH_HA,AG_LND_FRSTMGT,,12452.0
2011,TH_HA,AG_LND_FRSTMGT,KZAKM,378.6
2011,TH_HA,AG_LND_FRSTMGT,KZAKT,47.2
2011,TH_HA,AG_LND_FRSTMGT,KZALM,1850.9
2011,TH_HA,AG_LND_FRSTMGT,KZATY,15.8
2011,TH_HA,AG_LND_FRSTMGT,KZZAP,104.6
2011,TH_HA,AG_LND_FRSTMGT,KZZHA,2219.6
2011,TH_HA,AG_LND_FRSTMGT,KZKAR,155.4
2011,TH_HA,AG_LND_FRSTMGT,KZKUS,223.7
2011,TH_HA,AG_LND_FRSTMGT,KZKZY,3088.2
2011,TH_HA,AG_LND_FRSTMGT,KZMAN,122.8
2011,TH_HA,AG_LND_FRSTMGT,KZPAV,249.9
2011,TH_HA,AG_LND_FRSTMGT,KZSEV,529.4
2011,TH_HA,AG_LND_FRSTMGT,KZYUZ,1603.4
2011,TH_HA,AG_LND_FRSTMGT,KZVOS,1862.5
2012,TH_HA,"Площадь территории, покрытой лесом",,12548.6
2012,TH_HA,"Площадь территории, покрытой лесом",KZAKM,378.0
2012,TH_HA,"Площадь территории, покрытой лесом",KZAKT,47.9
2012,TH_HA,"Площадь территории, покрытой лесом",KZALM,1851.7
2012,TH_HA,"Площадь территории, покрытой лесом",KZATY,15.8
2012,TH_HA,"Площадь территории, покрытой лесом",KZZAP,106.1
2012,TH_HA,"Площадь территории, покрытой лесом",KZZHA,2222.3
2012,TH_HA,"Площадь территории, покрытой лесом",KZKAR,156.0
2012,TH_HA,"Площадь территории, покрытой лесом",KZKUS,224.1
2012,TH_HA,"Площадь территории, покрытой лесом",KZKZY,3056.8
2012,TH_HA,"Площадь территории, покрытой лесом",KZMAN,122.8
2012,TH_HA,"Площадь территории, покрытой лесом",KZPAV,249.3
2012,TH_HA,"Площадь территории, покрытой лесом",KZSEV,529.7
2012,TH_HA,"Площадь территории, покрытой лесом",KZYUZ,1614.1
2012,TH_HA,"Площадь территории, покрытой лесом",KZVOS,1974.1
2012,M_METER3,AG_LND_FRSTBIOM,,412.2
2012,M_METER3,AG_LND_FRSTBIOM,KZAKM,45.4
2012,M_METER3,AG_LND_FRSTBIOM,KZAKT,1.1
2012,M_METER3,AG_LND_FRSTBIOM,KZALM,40.7
2012,M_METER3,AG_LND_FRSTBIOM,KZATY,0.5
2012,M_METER3,AG_LND_FRSTBIOM,KZZAP,8.3
2012,M_METER3,AG_LND_FRSTBIOM,KZZHA,3.4
2012,M_METER3,AG_LND_FRSTBIOM,KZKAR,4.6
2012,M_METER3,AG_LND_FRSTBIOM,KZKUS,15.5
2012,M_METER3,AG_LND_FRSTBIOM,KZKZY,5.9
2012,M_METER3,AG_LND_FRSTBIOM,KZMAN,0.1
2012,M_METER3,AG_LND_FRSTBIOM,KZPAV,27.0
2012,M_METER3,AG_LND_FRSTBIOM,KZSEV,52.0
2012,M_METER3,AG_LND_FRSTBIOM,KZYUZ,3.1
2012,M_METER3,AG_LND_FRSTBIOM,KZVOS,204.6
2012,PT,Изменение чистой площади лесов,,96.60000000000036
2012,PT,Изменение чистой площади лесов,KZAKM,-0.6000000000000227
2012,PT,Изменение чистой площади лесов,KZAKT,0.6999999999999957
2012,PT,Изменение чистой площади лесов,KZALM,0.7999999999999545
2012,PT,Изменение чистой площади лесов,KZATY,0.0
2012,PT,Изменение чистой площади лесов,KZZAP,1.5
2012,PT,Изменение чистой площади лесов,KZZHA,2.700000000000273
2012,PT,Изменение чистой площади лесов,KZKAR,0.5999999999999943
2012,PT,Изменение чистой площади лесов,KZKUS,0.4000000000000057
2012,PT,Изменение чистой площади лесов,KZKZY,-31.39999999999964
2012,PT,Изменение чистой площади лесов,KZMAN,0.0
2012,PT,Изменение чистой площади лесов,KZPAV,-0.5999999999999943
2012,PT,Изменение чистой площади лесов,KZSEV,0.3
2012,PT,Изменение чистой площади лесов,KZYUZ,10.699999999999818
2012,PT,Изменение чистой площади лесов,KZVOS,111.59999999999992
2012,TH_HA,AG_LND_FRSTPRCT,,12548.6
2012,TH_HA,AG_LND_FRSTPRCT,KZAKM,378.0
2012,TH_HA,AG_LND_FRSTPRCT,KZAKT,47.9
2012,TH_HA,AG_LND_FRSTPRCT,KZALM,1851.7
2012,TH_HA,AG_LND_FRSTPRCT,KZATY,15.8
2012,TH_HA,AG_LND_FRSTPRCT,KZZAP,106.1
2012,TH_HA,AG_LND_FRSTPRCT,KZZHA,2222.3
2012,TH_HA,AG_LND_FRSTPRCT,KZKAR,156.0
2012,TH_HA,AG_LND_FRSTPRCT,KZKUS,224.1
2012,TH_HA,AG_LND_FRSTPRCT,KZKZY,3056.8
2012,TH_HA,AG_LND_FRSTPRCT,KZMAN,122.8
2012,TH_HA,AG_LND_FRSTPRCT,KZPAV,249.3
2012,TH_HA,AG_LND_FRSTPRCT,KZSEV,529.7
2012,TH_HA,AG_LND_FRSTPRCT,KZYUZ,1614.1
2012,TH_HA,AG_LND_FRSTPRCT,KZVOS,1974.1
2012,TH_HA,AG_LND_FRSTMGT,,12548.6
2012,TH_HA,AG_LND_FRSTMGT,KZAKM,378.0
2012,TH_HA,AG_LND_FRSTMGT,KZAKT,47.9
2012,TH_HA,AG_LND_FRSTMGT,KZALM,1851.7
2012,TH_HA,AG_LND_FRSTMGT,KZATY,15.8
2012,TH_HA,AG_LND_FRSTMGT,KZZAP,106.1
2012,TH_HA,AG_LND_FRSTMGT,KZZHA,2222.3
2012,TH_HA,AG_LND_FRSTMGT,KZKAR,156.0
2012,TH_HA,AG_LND_FRSTMGT,KZKUS,224.1
2012,TH_HA,AG_LND_FRSTMGT,KZKZY,3056.8
2012,TH_HA,AG_LND_FRSTMGT,KZMAN,122.8
2012,TH_HA,AG_LND_FRSTMGT,KZPAV,249.3
2012,TH_HA,AG_LND_FRSTMGT,KZSEV,529.7
2012,TH_HA,AG_LND_FRSTMGT,KZYUZ,1614.1
2012,TH_HA,AG_LND_FRSTMGT,KZVOS,1974.1
2013,TH_HA,"Площадь территории, покрытой лесом",,12593.9
2013,TH_HA,"Площадь территории, покрытой лесом",KZAKM,379.3
2013,TH_HA,"Площадь территории, покрытой лесом",KZAKT,49.8
2013,TH_HA,"Площадь территории, покрытой лесом",KZALM,1854.4
2013,TH_HA,"Площадь территории, покрытой лесом",KZATY,16.4
2013,TH_HA,"Площадь территории, покрытой лесом",KZZAP,106.1
2013,TH_HA,"Площадь территории, покрытой лесом",KZZHA,2231.0
2013,TH_HA,"Площадь территории, покрытой лесом",KZKAR,155.6
2013,TH_HA,"Площадь территории, покрытой лесом",KZKUS,229.0
2013,TH_HA,"Площадь территории, покрытой лесом",KZKZY,3055.0
2013,TH_HA,"Площадь территории, покрытой лесом",KZMAN,122.4
2013,TH_HA,"Площадь территории, покрытой лесом",KZPAV,250.5
2013,TH_HA,"Площадь территории, покрытой лесом",KZSEV,529.3
2013,TH_HA,"Площадь территории, покрытой лесом",KZYUZ,1614.2
2013,TH_HA,"Площадь территории, покрытой лесом",KZVOS,2000.8
2013,M_METER3,AG_LND_FRSTBIOM,,412.2
2013,M_METER3,AG_LND_FRSTBIOM,KZAKM,45.4
2013,M_METER3,AG_LND_FRSTBIOM,KZAKT,1.1
2013,M_METER3,AG_LND_FRSTBIOM,KZALM,40.7
2013,M_METER3,AG_LND_FRSTBIOM,KZATY,0.5
2013,M_METER3,AG_LND_FRSTBIOM,KZZAP,8.3
2013,M_METER3,AG_LND_FRSTBIOM,KZZHA,3.4
2013,M_METER3,AG_LND_FRSTBIOM,KZKAR,4.6
2013,M_METER3,AG_LND_FRSTBIOM,KZKUS,15.5
2013,M_METER3,AG_LND_FRSTBIOM,KZKZY,5.9
2013,M_METER3,AG_LND_FRSTBIOM,KZMAN,0.1
2013,M_METER3,AG_LND_FRSTBIOM,KZPAV,27.0
2013,M_METER3,AG_LND_FRSTBIOM,KZSEV,52.0
2013,M_METER3,AG_LND_FRSTBIOM,KZYUZ,3.1
2013,M_METER3,AG_LND_FRSTBIOM,KZVOS,204.6
2013,PT,Изменение чистой площади лесов,,45.29999999999927
2013,PT,Изменение чистой площади лесов,KZAKM,1.3000000000000114
2013,PT,Изменение чистой площади лесов,KZAKT,1.8999999999999984
2013,PT,Изменение чистой площади лесов,KZALM,2.700000000000045
2013,PT,Изменение чистой площади лесов,KZATY,0.5999999999999979
2013,PT,Изменение чистой площади лесов,KZZAP,0.0
2013,PT,Изменение чистой площади лесов,KZZHA,8.699999999999818
2013,PT,Изменение чистой площади лесов,KZKAR,-0.4000000000000057
2013,PT,Изменение чистой площади лесов,KZKUS,4.900000000000006
2013,PT,Изменение чистой площади лесов,KZKZY,-1.800000000000182
2013,PT,Изменение чистой площади лесов,KZMAN,-0.3999999999999915
2013,PT,Изменение чистой площади лесов,KZPAV,1.2
2013,PT,Изменение чистой площади лесов,KZSEV,-0.4000000000000909
2013,PT,Изменение чистой площади лесов,KZYUZ,0.1000000000001364
2013,PT,Изменение чистой площади лесов,KZVOS,26.700000000000045
2013,TH_HA,AG_LND_FRSTPRCT,,12593.9
2013,TH_HA,AG_LND_FRSTPRCT,KZAKM,379.3
2013,TH_HA,AG_LND_FRSTPRCT,KZAKT,49.8
2013,TH_HA,AG_LND_FRSTPRCT,KZALM,1854.4
2013,TH_HA,AG_LND_FRSTPRCT,KZATY,16.4
2013,TH_HA,AG_LND_FRSTPRCT,KZZAP,106.1
2013,TH_HA,AG_LND_FRSTPRCT,KZZHA,2231.0
2013,TH_HA,AG_LND_FRSTPRCT,KZKAR,155.6
2013,TH_HA,AG_LND_FRSTPRCT,KZKUS,229.0
2013,TH_HA,AG_LND_FRSTPRCT,KZKZY,3055.0
2013,TH_HA,AG_LND_FRSTPRCT,KZMAN,122.4
2013,TH_HA,AG_LND_FRSTPRCT,KZPAV,250.5
2013,TH_HA,AG_LND_FRSTPRCT,KZSEV,529.3
2013,TH_HA,AG_LND_FRSTPRCT,KZYUZ,1614.2
2013,TH_HA,AG_LND_FRSTPRCT,KZVOS,2000.8
2013,TH_HA,AG_LND_FRSTMGT,,12593.9
2013,TH_HA,AG_LND_FRSTMGT,KZAKM,379.3
2013,TH_HA,AG_LND_FRSTMGT,KZAKT,49.8
2013,TH_HA,AG_LND_FRSTMGT,KZALM,1854.4
2013,TH_HA,AG_LND_FRSTMGT,KZATY,16.4
2013,TH_HA,AG_LND_FRSTMGT,KZZAP,106.1
2013,TH_HA,AG_LND_FRSTMGT,KZZHA,2231.0
2013,TH_HA,AG_LND_FRSTMGT,KZKAR,155.6
2013,TH_HA,AG_LND_FRSTMGT,KZKUS,229.0
2013,TH_HA,AG_LND_FRSTMGT,KZKZY,3055.0
2013,TH_HA,AG_LND_FRSTMGT,KZMAN,122.4
2013,TH_HA,AG_LND_FRSTMGT,KZPAV,250.5
2013,TH_HA,AG_LND_FRSTMGT,KZSEV,529.3
2013,TH_HA,AG_LND_FRSTMGT,KZYUZ,1614.2
2013,TH_HA,AG_LND_FRSTMGT,KZVOS,2000.8
2014,TH_HA,"Площадь территории, покрытой лесом",,12627.0
2014,TH_HA,"Площадь территории, покрытой лесом",KZAKM,379.4
2014,TH_HA,"Площадь территории, покрытой лесом",KZAKT,50.3
2014,TH_HA,"Площадь территории, покрытой лесом",KZALM,1856.2
2014,TH_HA,"Площадь территории, покрытой лесом",KZATY,16.4
2014,TH_HA,"Площадь территории, покрытой лесом",KZZAP,106.0
2014,TH_HA,"Площадь территории, покрытой лесом",KZZHA,2236.1
2014,TH_HA,"Площадь территории, покрытой лесом",KZKAR,155.8
2014,TH_HA,"Площадь территории, покрытой лесом",KZKUS,234.9
2014,TH_HA,"Площадь территории, покрытой лесом",KZKZY,3063.0
2014,TH_HA,"Площадь территории, покрытой лесом",KZMAN,122.4
2014,TH_HA,"Площадь территории, покрытой лесом",KZPAV,253.1
2014,TH_HA,"Площадь территории, покрытой лесом",KZSEV,531.9
2014,TH_HA,"Площадь территории, покрытой лесом",KZYUZ,1616.8
2014,TH_HA,"Площадь территории, покрытой лесом",KZVOS,2004.7
2014,M_METER3,AG_LND_FRSTBIOM,,412.2
2014,M_METER3,AG_LND_FRSTBIOM,KZAKM,45.4
2014,M_METER3,AG_LND_FRSTBIOM,KZAKT,1.1
2014,M_METER3,AG_LND_FRSTBIOM,KZALM,40.7
2014,M_METER3,AG_LND_FRSTBIOM,KZATY,0.5
2014,M_METER3,AG_LND_FRSTBIOM,KZZAP,8.3
2014,M_METER3,AG_LND_FRSTBIOM,KZZHA,3.4
2014,M_METER3,AG_LND_FRSTBIOM,KZKAR,4.6
2014,M_METER3,AG_LND_FRSTBIOM,KZKUS,15.5
2014,M_METER3,AG_LND_FRSTBIOM,KZKZY,5.9
2014,M_METER3,AG_LND_FRSTBIOM,KZMAN,0.1
2014,M_METER3,AG_LND_FRSTBIOM,KZPAV,27.0
2014,M_METER3,AG_LND_FRSTBIOM,KZSEV,52.0
2014,M_METER3,AG_LND_FRSTBIOM,KZYUZ,3.1
2014,M_METER3,AG_LND_FRSTBIOM,KZVOS,204.6
2014,PT,Изменение чистой площади лесов,,33.100000000000364
2014,PT,Изменение чистой площади лесов,KZAKM,0.0999999999999659
2014,PT,Изменение чистой площади лесов,KZAKT,0.5
2014,PT,Изменение чистой площади лесов,KZALM,1.7999999999999543
2014,PT,Изменение чистой площади лесов,KZATY,0.0
2014,PT,Изменение чистой площади лесов,KZZAP,-0.0999999999999943
2014,PT,Изменение чистой площади лесов,KZZHA,5.099999999999909
2014,PT,Изменение чистой площади лесов,KZKAR,0.200000000000017
2014,PT,Изменение чистой площади лесов,KZKUS,5.900000000000006
2014,PT,Изменение чистой площади лесов,KZKZY,8.0
2014,PT,Изменение чистой площади лесов,KZMAN,0.0
2014,PT,Изменение чистой площади лесов,KZPAV,2.6
2014,PT,Изменение чистой площади лесов,KZSEV,2.6000000000000227
2014,PT,Изменение чистой площади лесов,KZYUZ,2.599999999999909
2014,PT,Изменение чистой площади лесов,KZVOS,3.900000000000091
2014,TH_HA,AG_LND_FRSTPRCT,,12627.0
2014,TH_HA,AG_LND_FRSTPRCT,KZAKM,379.4
2014,TH_HA,AG_LND_FRSTPRCT,KZAKT,50.3
2014,TH_HA,AG_LND_FRSTPRCT,KZALM,1856.2
2014,TH_HA,AG_LND_FRSTPRCT,KZATY,16.4
2014,TH_HA,AG_LND_FRSTPRCT,KZZAP,106.0
2014,TH_HA,AG_LND_FRSTPRCT,KZZHA,2236.1
2014,TH_HA,AG_LND_FRSTPRCT,KZKAR,155.8
2014,TH_HA,AG_LND_FRSTPRCT,KZKUS,234.9
2014,TH_HA,AG_LND_FRSTPRCT,KZKZY,3063.0
2014,TH_HA,AG_LND_FRSTPRCT,KZMAN,122.4
2014,TH_HA,AG_LND_FRSTPRCT,KZPAV,253.1
2014,TH_HA,AG_LND_FRSTPRCT,KZSEV,531.9
2014,TH_HA,AG_LND_FRSTPRCT,KZYUZ,1616.8
2014,TH_HA,AG_LND_FRSTPRCT,KZVOS,2004.7
2014,TH_HA,AG_LND_FRSTMGT,,12627.0
2014,TH_HA,AG_LND_FRSTMGT,KZAKM,379.4
2014,TH_HA,AG_LND_FRSTMGT,KZAKT,50.3
2014,TH_HA,AG_LND_FRSTMGT,KZALM,1856.2
2014,TH_HA,AG_LND_FRSTMGT,KZATY,16.4
2014,TH_HA,AG_LND_FRSTMGT,KZZAP,106.0
2014,TH_HA,AG_LND_FRSTMGT,KZZHA,2236.1
2014,TH_HA,AG_LND_FRSTMGT,KZKAR,155.8
2014,TH_HA,AG_LND_FRSTMGT,KZKUS,234.9
2014,TH_HA,AG_LND_FRSTMGT,KZKZY,3063.0
2014,TH_HA,AG_LND_FRSTMGT,KZMAN,122.4
2014,TH_HA,AG_LND_FRSTMGT,KZPAV,253.1
2014,TH_HA,AG_LND_FRSTMGT,KZSEV,531.9
2014,TH_HA,AG_LND_FRSTMGT,KZYUZ,1616.8
2014,TH_HA,AG_LND_FRSTMGT,KZVOS,2004.7
2015,TH_HA,"Площадь территории, покрытой лесом",,12652.4
2015,TH_HA,"Площадь территории, покрытой лесом",KZAKM,380.3
2015,TH_HA,"Площадь территории, покрытой лесом",KZAKT,51.6
2015,TH_HA,"Площадь территории, покрытой лесом",KZALM,1870.6
2015,TH_HA,"Площадь территории, покрытой лесом",KZATY,16.5
2015,TH_HA,"Площадь территории, покрытой лесом",KZZAP,103.9
2015,TH_HA,"Площадь территории, покрытой лесом",KZZHA,2240.6
2015,TH_HA,"Площадь территории, покрытой лесом",KZKAR,153.3
2015,TH_HA,"Площадь территории, покрытой лесом",KZKUS,236.4
2015,TH_HA,"Площадь территории, покрытой лесом",KZKZY,3059.1
2015,TH_HA,"Площадь территории, покрытой лесом",KZMAN,122.4
2015,TH_HA,"Площадь территории, покрытой лесом",KZPAV,254.5
2015,TH_HA,"Площадь территории, покрытой лесом",KZSEV,534.0
2015,TH_HA,"Площадь территории, покрытой лесом",KZYUZ,1623.7
2015,TH_HA,"Площадь территории, покрытой лесом",KZVOS,2005.3
2015,M_METER3,AG_LND_FRSTBIOM,,412.2
2015,M_METER3,AG_LND_FRSTBIOM,KZAKM,45.4
2015,M_METER3,AG_LND_FRSTBIOM,KZAKT,1.1
2015,M_METER3,AG_LND_FRSTBIOM,KZALM,40.7
2015,M_METER3,AG_LND_FRSTBIOM,KZATY,0.5
2015,M_METER3,AG_LND_FRSTBIOM,KZZAP,8.3
2015,M_METER3,AG_LND_FRSTBIOM,KZZHA,3.4
2015,M_METER3,AG_LND_FRSTBIOM,KZKAR,4.6
2015,M_METER3,AG_LND_FRSTBIOM,KZKUS,15.5
2015,M_METER3,AG_LND_FRSTBIOM,KZKZY,5.9
2015,M_METER3,AG_LND_FRSTBIOM,KZMAN,0.1
2015,M_METER3,AG_LND_FRSTBIOM,KZPAV,27.0
2015,M_METER3,AG_LND_FRSTBIOM,KZSEV,52.0
2015,M_METER3,AG_LND_FRSTBIOM,KZYUZ,3.1
2015,M_METER3,AG_LND_FRSTBIOM,KZVOS,204.6
2015,PT,Изменение чистой площади лесов,,25.39999999999964
2015,PT,Изменение чистой площади лесов,KZAKM,0.9000000000000341
2015,PT,Изменение чистой площади лесов,KZAKT,1.3000000000000045
2015,PT,Изменение чистой площади лесов,KZALM,14.399999999999864
2015,PT,Изменение чистой площади лесов,KZATY,0.1000000000000014
2015,PT,Изменение чистой площади лесов,KZZAP,-2.0999999999999943
2015,PT,Изменение чистой площади лесов,KZZHA,4.5
2015,PT,Изменение чистой площади лесов,KZKAR,-2.5
2015,PT,Изменение чистой площади лесов,KZKUS,1.5
2015,PT,Изменение чистой площади лесов,KZKZY,-3.900000000000091
2015,PT,Изменение чистой площади лесов,KZMAN,0.0
2015,PT,Изменение чистой площади лесов,KZPAV,1.4000000000000057
