Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2016,PER_100000_POP,KZNS,U,M,0.22
2016,PER_100000_POP,KZALA,U,M,0.13
2016,PER_100000_POP,,R,M,1.15
2016,PER_100000_POP,KZAKM,R,M,2.07
2016,PER_100000_POP,KZAKT,R,M,0.0
2016,PER_100000_POP,KZALM,R,M,0.0
2016,PER_100000_POP,KZATY,R,M,1.27
2016,PER_100000_POP,KZZAP,R,M,0.62
2016,PER_100000_POP,KZZHA,R,M,1.2
2016,PER_100000_POP,KZKAR,R,M,1.38
2016,PER_100000_POP,KZKUS,R,M,0.99
2016,PER_100000_POP,KZKZY,R,M,0.91
2016,PER_100000_POP,KZMAN,R,M,1.12
2016,PER_100000_POP,KZONT,R,M,2.52
2016,PER_100000_POP,KZPAV,R,M,0.0
2016,PER_100000_POP,KZSEV,R,M,0.0
2016,PER_100000_POP,KZVOS,R,M,1.8
2016,PER_100000_POP,,,F,0.78
2016,PER_100000_POP,KZAKM,,F,0.52
2016,PER_100000_POP,KZAKT,,F,0.0
2016,PER_100000_POP,KZALM,,F,0.3
2016,PER_100000_POP,KZATY,,F,0.98
2016,PER_100000_POP,KZZAP,,F,1.21
2016,PER_100000_POP,KZZHA,,F,0.18
2016,PER_100000_POP,KZKAR,,F,0.69
2016,PER_100000_POP,KZKUS,,F,0.43
2016,PER_100000_POP,KZKZY,,F,0.26
2016,PER_100000_POP,KZMAN,,F,0.94
2016,PER_100000_POP,KZONT,,F,1.88
2016,PER_100000_POP,KZPAV,,F,1.25
2016,PER_100000_POP,KZSEV,,F,0.34
2016,PER_100000_POP,KZVOS,,F,1.65
2016,PER_100000_POP,KZNS,,F,0.21
2016,PER_100000_POP,KZALA,,F,0.21
2016,PER_100000_POP,,U,F,0.73
2016,PER_100000_POP,KZAKM,U,F,0.54
2016,PER_100000_POP,KZAKT,U,F,0.0
2016,PER_100000_POP,KZALM,U,F,0.4
2016,PER_100000_POP,KZATY,U,F,1.34
2016,PER_100000_POP,KZZAP,U,F,0.58
2016,PER_100000_POP,KZZHA,U,F,0.42
2016,PER_100000_POP,KZKAR,U,F,0.17
2016,PER_100000_POP,KZKUS,U,F,0.39
2016,PER_100000_POP,KZKZY,U,F,0.0
2016,PER_100000_POP,KZMAN,U,F,1.47
2016,PER_100000_POP,KZONT,U,F,2.57
2016,PER_100000_POP,KZPAV,U,F,1.39
2016,PER_100000_POP,KZSEV,U,F,0.0
2016,PER_100000_POP,KZVOS,U,F,1.11
2016,PER_100000_POP,KZNS,U,F,0.21
2016,PER_100000_POP,KZALA,U,F,0.21
2016,PER_100000_POP,,R,F,0.86
2016,PER_100000_POP,KZAKM,R,F,0.51
2016,PER_100000_POP,KZAKT,R,F,0.0
2016,PER_100000_POP,KZALM,R,F,0.27
2016,PER_100000_POP,KZATY,R,F,0.64
2016,PER_100000_POP,KZZAP,R,F,1.9
2016,PER_100000_POP,KZZHA,R,F,0.0
2016,PER_100000_POP,KZKAR,R,F,2.82
2016,PER_100000_POP,KZKUS,R,F,0.47
2016,PER_100000_POP,KZKZY,R,F,0.47
2016,PER_100000_POP,KZMAN,R,F,0.55
2016,PER_100000_POP,KZONT,R,F,1.29
2016,PER_100000_POP,KZPAV,R,F,0.89
2016,PER_100000_POP,KZSEV,R,F,0.62
2016,PER_100000_POP,KZVOS,R,F,2.52
2017,PER_100000_POP,,,,0.99
2017,PER_100000_POP,KZAKM,,,0.81
2017,PER_100000_POP,KZAKT,,,0.23
2017,PER_100000_POP,KZALM,,,0.2
2017,PER_100000_POP,KZATY,,,0.33
2017,PER_100000_POP,KZZAP,,,1.55
2017,PER_100000_POP,KZZHA,,,0.45
2017,PER_100000_POP,KZKAR,,,0.43
2017,PER_100000_POP,KZKUS,,,0.23
2017,PER_100000_POP,KZKZY,,,0.13
2017,PER_100000_POP,KZMAN,,,0.31
2017,PER_100000_POP,KZONT,,,3.06
2017,PER_100000_POP,KZPAV,,,0.13
2017,PER_100000_POP,KZSEV,,,0.0
2017,PER_100000_POP,KZVOS,,,3.32
2017,PER_100000_POP,KZNS,,,0.0
2017,PER_100000_POP,KZALA,,,0.11
2017,PER_100000_POP,,U,,0.63
2017,PER_100000_POP,KZAKM,U,,0.29
2017,PER_100000_POP,KZAKT,U,,0.0
2017,PER_100000_POP,KZALM,U,,0.21
2017,PER_100000_POP,KZATY,U,,0.34
2017,PER_100000_POP,KZZAP,U,,2.43
2017,PER_100000_POP,KZZHA,U,,0.67
2017,PER_100000_POP,KZKAR,U,,0.36
2017,PER_100000_POP,KZKUS,U,,0.42
2017,PER_100000_POP,KZKZY,U,,0.29
2017,PER_100000_POP,KZMAN,U,,0.37
2017,PER_100000_POP,KZONT,U,,2.19
2017,PER_100000_POP,KZPAV,U,,0.19
2017,PER_100000_POP,KZSEV,U,,0.0
2017,PER_100000_POP,KZVOS,U,,1.31
2017,PER_100000_POP,KZNS,U,,0.0
2017,PER_100000_POP,KZALA,U,,0.11
2017,PER_100000_POP,,R,,1.47
2017,PER_100000_POP,KZAKM,R,,1.29
2017,PER_100000_POP,KZAKT,R,,0.64
2017,PER_100000_POP,KZALM,R,,0.2
2017,PER_100000_POP,KZATY,R,,0.31
2017,PER_100000_POP,KZZAP,R,,0.63
2017,PER_100000_POP,KZZHA,R,,0.3
2017,PER_100000_POP,KZKAR,R,,0.71
2017,PER_100000_POP,KZKUS,R,,0.0
2017,PER_100000_POP,KZKZY,R,,0.0
2017,PER_100000_POP,KZMAN,R,,0.26
2017,PER_100000_POP,KZONT,R,,3.79
2017,PER_100000_POP,KZPAV,R,,0.0
2017,PER_100000_POP,KZSEV,R,,0.0
2017,PER_100000_POP,KZVOS,R,,6.43
2017,PER_100000_POP,,,M,0.82
2017,PER_100000_POP,KZAKM,,M,0.84
2017,PER_100000_POP,KZAKT,,M,0.49
2017,PER_100000_POP,KZALM,,M,0.1
2017,PER_100000_POP,KZATY,,M,0.33
2017,PER_100000_POP,KZZAP,,M,1.28
2017,PER_100000_POP,KZZHA,,M,0.55
2017,PER_100000_POP,KZKAR,,M,0.46
2017,PER_100000_POP,KZKUS,,M,0.0
2017,PER_100000_POP,KZKZY,,M,0.0
2017,PER_100000_POP,KZMAN,,M,0.31
2017,PER_100000_POP,KZONT,,M,2.84
2017,PER_100000_POP,KZPAV,,M,0.0
2017,PER_100000_POP,KZSEV,,M,0.0
2017,PER_100000_POP,KZVOS,,M,1.97
2017,PER_100000_POP,KZNS,,M,0.0
2017,PER_100000_POP,KZALA,,M,0.0
2017,PER_100000_POP,,U,M,0.55
2017,PER_100000_POP,KZAKM,U,M,0.61
2017,PER_100000_POP,KZAKT,U,M,0.0
2017,PER_100000_POP,KZALM,U,M,0.0
2017,PER_100000_POP,KZATY,U,M,0.0
2017,PER_100000_POP,KZZAP,U,M,2.62
2017,PER_100000_POP,KZZHA,U,M,0.94
2017,PER_100000_POP,KZKAR,U,M,0.2
2017,PER_100000_POP,KZKUS,U,M,0.0
2017,PER_100000_POP,KZKZY,U,M,0.0
2017,PER_100000_POP,KZMAN,U,M,0.0
2017,PER_100000_POP,KZONT,U,M,2.8
2017,PER_100000_POP,KZPAV,U,M,0.0
2017,PER_100000_POP,KZSEV,U,M,0.0
2017,PER_100000_POP,KZVOS,U,M,0.26
2017,PER_100000_POP,KZNS,U,M,0.0
2017,PER_100000_POP,KZALA,U,M,0.0
2017,PER_100000_POP,,R,M,1.17
2017,PER_100000_POP,KZAKM,R,M,1.04
2017,PER_100000_POP,KZAKT,R,M,1.28
2017,PER_100000_POP,KZALM,R,M,0.13
2017,PER_100000_POP,KZATY,R,M,0.62
2017,PER_100000_POP,KZZAP,R,M,0.0
2017,PER_100000_POP,KZZHA,R,M,0.3
2017,PER_100000_POP,KZKAR,R,M,1.4
2017,PER_100000_POP,KZKUS,R,M,0.0
2017,PER_100000_POP,KZKZY,R,M,0.0
2017,PER_100000_POP,KZMAN,R,M,0.53
2017,PER_100000_POP,KZONT,R,M,2.87
2017,PER_100000_POP,KZPAV,R,M,0.0
2017,PER_100000_POP,KZSEV,R,M,0.0
2017,PER_100000_POP,KZVOS,R,M,4.41
2017,PER_100000_POP,,,F,1.14
2017,PER_100000_POP,KZAKM,,F,0.79
2017,PER_100000_POP,KZAKT,,F,0.0
2017,PER_100000_POP,KZALM,,F,0.3
2017,PER_100000_POP,KZATY,,F,0.32
2017,PER_100000_POP,KZZAP,,F,1.8
2017,PER_100000_POP,KZZHA,,F,0.35
2017,PER_100000_POP,KZKAR,,F,0.41
2017,PER_100000_POP,KZKUS,,F,0.43
2017,PER_100000_POP,KZKZY,,F,0.26
2017,PER_100000_POP,KZMAN,,F,0.31
2017,PER_100000_POP,KZONT,,F,3.29
2017,PER_100000_POP,KZPAV,,F,0.25
2017,PER_100000_POP,KZSEV,,F,0.0
2017,PER_100000_POP,KZVOS,,F,4.55
2017,PER_100000_POP,KZNS,,F,0.0
2017,PER_100000_POP,KZALA,,F,0.21
2017,PER_100000_POP,,U,F,0.69
2017,PER_100000_POP,KZAKM,U,F,0.0
2017,PER_100000_POP,KZAKT,U,F,0.0
2017,PER_100000_POP,KZALM,U,F,0.41
2017,PER_100000_POP,KZATY,U,F,0.65
2017,PER_100000_POP,KZZAP,U,F,2.27
2017,PER_100000_POP,KZZHA,U,F,0.43
2017,PER_100000_POP,KZKAR,U,F,0.51
2017,PER_100000_POP,KZKUS,U,F,0.79
2017,PER_100000_POP,KZKZY,U,F,0.57
2017,PER_100000_POP,KZMAN,U,F,0.74
2017,PER_100000_POP,KZONT,U,F,1.62
2017,PER_100000_POP,KZPAV,U,F,0.35
2017,PER_100000_POP,KZSEV,U,F,0.0
2017,PER_100000_POP,KZVOS,U,F,2.21
2017,PER_100000_POP,KZNS,U,F,0.0
2017,PER_100000_POP,KZALA,U,F,0.21
2017,PER_100000_POP,,R,F,1.77
2017,PER_100000_POP,KZAKM,R,F,1.54
2017,PER_100000_POP,KZAKT,R,F,0.0
2017,PER_100000_POP,KZALM,R,F,0.26
2017,PER_100000_POP,KZATY,R,F,0.0
2017,PER_100000_POP,KZZAP,R,F,1.28
2017,PER_100000_POP,KZZHA,R,F,0.3
2017,PER_100000_POP,KZKAR,R,F,0.0
2017,PER_100000_POP,KZKUS,R,F,0.0
2017,PER_100000_POP,KZKZY,R,F,0.0
2017,PER_100000_POP,KZMAN,R,F,0.0
2017,PER_100000_POP,KZONT,R,F,4.73
2017,PER_100000_POP,KZPAV,R,F,0.0
2017,PER_100000_POP,KZSEV,R,F,0.0
2017,PER_100000_POP,KZVOS,R,F,8.44
2018,PER_100000_POP,,,,0.83
2018,PER_100000_POP,KZAKM,,,1.08
2018,PER_100000_POP,KZAKT,,,0.23
2018,PER_100000_POP,KZALM,,,0.3
2018,PER_100000_POP,KZATY,,,0.0
2018,PER_100000_POP,KZZAP,,,1.85
2018,PER_100000_POP,KZZHA,,,0.27
2018,PER_100000_POP,KZKAR,,,0.72
2018,PER_100000_POP,KZKUS,,,0.34
2018,PER_100000_POP,KZKZY,,,0.25
2018,PER_100000_POP,KZMAN,,,0.3
2018,PER_100000_POP,KZPAV,,,1.86
2018,PER_100000_POP,KZSEV,,,0.0
2018,PER_100000_POP,KZYUZ,,,2.32
2018,PER_100000_POP,KZVOS,,,1.59
2018,PER_100000_POP,KZNS,,,0.28
2018,PER_100000_POP,KZALA,,,0.05
2018,PER_100000_POP,KZSHY,,,1.84
2018,PER_100000_POP,,U,,0.62
2018,PER_100000_POP,KZAKM,U,,0.57
2018,PER_100000_POP,KZAKT,U,,0.16
2018,PER_100000_POP,KZALM,U,,0.22
2018,PER_100000_POP,KZATY,U,,0.0
2018,PER_100000_POP,KZZAP,U,,2.68
2018,PER_100000_POP,KZZHA,U,,0.22
2018,PER_100000_POP,KZKAR,U,,0.64
2018,PER_100000_POP,KZKUS,U,,0.63
2018,PER_100000_POP,KZKZY,U,,0.0
2018,PER_100000_POP,KZMAN,U,,0.0
2018,PER_100000_POP,KZPAV,U,,2.25
2018,PER_100000_POP,KZSEV,U,,0.0
2018,PER_100000_POP,KZYUZ,U,,1.28
2018,PER_100000_POP,KZVOS,U,,0.35
2018,PER_100000_POP,KZNS,U,,0.28
2018,PER_100000_POP,KZALA,U,,0.05
2018,PER_100000_POP,KZSHY,U,,1.84
2018,PER_100000_POP,,R,,1.12
2018,PER_100000_POP,KZAKM,R,,1.54
2018,PER_100000_POP,KZAKT,R,,0.39
2018,PER_100000_POP,KZALM,R,,0.32
2018,PER_100000_POP,KZATY,R,,0.0
2018,PER_100000_POP,KZZAP,R,,0.96
2018,PER_100000_POP,KZZHA,R,,0.3
2018,PER_100000_POP,KZKAR,R,,1.07
2018,PER_100000_POP,KZKUS,R,,0.0
2018,PER_100000_POP,KZKZY,R,,0.45
2018,PER_100000_POP,KZMAN,R,,0.5
2018,PER_100000_POP,KZPAV,R,,0.9
2018,PER_100000_POP,KZSEV,R,,0.0
2018,PER_100000_POP,KZYUZ,R,,2.58
2018,PER_100000_POP,KZVOS,R,,3.56
2018,PER_100000_POP,,,M,0.84
2018,PER_100000_POP,KZAKM,,M,1.12
2018,PER_100000_POP,KZAKT,,M,0.24
2018,PER_100000_POP,KZALM,,M,0.3
2018,PER_100000_POP,KZATY,,M,0.0
2018,PER_100000_POP,KZZAP,,M,0.95
2018,PER_100000_POP,KZZHA,,M,0.36
2018,PER_100000_POP,KZKAR,,M,0.92
2018,PER_100000_POP,KZKUS,,M,0.24
2018,PER_100000_POP,KZKZY,,M,0.25
2018,PER_100000_POP,KZMAN,,M,0.3
2018,PER_100000_POP,KZPAV,,M,1.68
2018,PER_100000_POP,KZSEV,,M,0.0
2018,PER_100000_POP,KZYUZ,,M,1.89
2018,PER_100000_POP,KZVOS,,M,1.97
2018,PER_100000_POP,KZNS,,M,0.39
2018,PER_100000_POP,KZALA,,M,0.12
2018,PER_100000_POP,KZSHY,,M,2.33
2018,PER_100000_POP,,U,M,0.68
2018,PER_100000_POP,KZAKM,U,M,0.61
2018,PER_100000_POP,KZAKT,U,M,0.35
2018,PER_100000_POP,KZALM,U,M,0.0
2018,PER_100000_POP,KZATY,U,M,0.0
2018,PER_100000_POP,KZZAP,U,M,1.28
2018,PER_100000_POP,KZZHA,U,M,0.47
2018,PER_100000_POP,KZKAR,U,M,0.78
2018,PER_100000_POP,KZKUS,U,M,0.46
2018,PER_100000_POP,KZKZY,U,M,0.0
2018,PER_100000_POP,KZMAN,U,M,0.0
2018,PER_100000_POP,KZPAV,U,M,2.03
2018,PER_100000_POP,KZSEV,U,M,0.0
2018,PER_100000_POP,KZYUZ,U,M,2.04
2018,PER_100000_POP,KZVOS,U,M,0.26
2018,PER_100000_POP,KZNS,U,M,0.39
2018,PER_100000_POP,KZALA,U,M,0.12
2018,PER_100000_POP,KZSHY,U,M,2.33
2018,PER_100000_POP,,R,M,1.04
2018,PER_100000_POP,KZAKM,R,M,1.54
2018,PER_100000_POP,KZAKT,R,M,0.0
2018,PER_100000_POP,KZALM,R,M,0.38
2018,PER_100000_POP,KZATY,R,M,0.0
2018,PER_100000_POP,KZZAP,R,M,0.63
2018,PER_100000_POP,KZZHA,R,M,0.29
2018,PER_100000_POP,KZKAR,R,M,1.41
2018,PER_100000_POP,KZKUS,R,M,0.0
2018,PER_100000_POP,KZKZY,R,M,0.45
2018,PER_100000_POP,KZMAN,R,M,0.5
2018,PER_100000_POP,KZPAV,R,M,0.9
2018,PER_100000_POP,KZSEV,R,M,0.0
2018,PER_100000_POP,KZYUZ,R,M,1.86
2018,PER_100000_POP,KZVOS,R,M,4.49
2018,PER_100000_POP,,,F,0.83
2018,PER_100000_POP,KZAKM,,F,1.05
2018,PER_100000_POP,KZAKT,,F,0.22
2018,PER_100000_POP,KZALM,,F,0.29
2018,PER_100000_POP,KZATY,,F,0.0
2018,PER_100000_POP,KZZAP,,F,2.69
2018,PER_100000_POP,KZZHA,,F,0.18
2018,PER_100000_POP,KZKAR,,F,0.55
2018,PER_100000_POP,KZKUS,,F,0.44
2018,PER_100000_POP,KZKZY,,F,0.25
2018,PER_100000_POP,KZMAN,,F,0.3
2018,PER_100000_POP,KZPAV,,F,2.01
2018,PER_100000_POP,KZSEV,,F,0.0
2018,PER_100000_POP,KZYUZ,,F,2.76
2018,PER_100000_POP,KZVOS,,F,1.25
2018,PER_100000_POP,KZNS,,F,0.18
2018,PER_100000_POP,KZALA,,F,0.0
2018,PER_100000_POP,KZSHY,,F,1.37
2018,PER_100000_POP,,U,F,0.57
2018,PER_100000_POP,KZAKM,U,F,0.54
2018,PER_100000_POP,KZAKT,U,F,0.0
2018,PER_100000_POP,KZALM,U,F,0.42
2018,PER_100000_POP,KZATY,U,F,0.0
2018,PER_100000_POP,KZZAP,U,F,3.89
2018,PER_100000_POP,KZZHA,U,F,0.0
2018,PER_100000_POP,KZKAR,U,F,0.51
2018,PER_100000_POP,KZKUS,U,F,0.78
2018,PER_100000_POP,KZKZY,U,F,0.0
2018,PER_100000_POP,KZMAN,U,F,0.0
2018,PER_100000_POP,KZPAV,U,F,2.44
2018,PER_100000_POP,KZSEV,U,F,0.0
2018,PER_100000_POP,KZYUZ,U,F,0.52
2018,PER_100000_POP,KZVOS,U,F,0.44
2018,PER_100000_POP,KZNS,U,F,0.18
2018,PER_100000_POP,KZALA,U,F,0.0
2018,PER_100000_POP,KZSHY,U,F,1.37
2018,PER_100000_POP,,R,F,1.04
2018,PER_100000_POP,KZAKM,R,F,1.54
2018,PER_100000_POP,KZAKT,R,F,0.0
2018,PER_100000_POP,KZALM,R,F,0.38
2018,PER_100000_POP,KZATY,R,F,0.0
2018,PER_100000_POP,KZZAP,R,F,0.63
2018,PER_100000_POP,KZZHA,R,F,0.29
2018,PER_100000_POP,KZKAR,R,F,1.41
2018,PER_100000_POP,KZKUS,R,F,0.0
2018,PER_100000_POP,KZKZY,R,F,0.45
2018,PER_100000_POP,KZMAN,R,F,0.5
2018,PER_100000_POP,KZPAV,R,F,0.9
2018,PER_100000_POP,KZSEV,R,F,0.0
2018,PER_100000_POP,KZYUZ,R,F,3.31
2018,PER_100000_POP,KZVOS,R,F,4.49
2019,PER_100000_POP,,,,1.2801349575527234
2019,PER_100000_POP,KZAKM,,,1.0845090088807732
2019,PER_100000_POP,KZAKT,,,0.1142016618625834
2019,PER_100000_POP,KZALM,,,0.1953764648045173
2019,PER_100000_POP,KZATY,,,0.0
2019,PER_100000_POP,KZZAP,,,3.208141958753989
2019,PER_100000_POP,KZZHA,,,0.2660118047171873
2019,PER_100000_POP,KZKAR,,,0.8710124866898404
2019,PER_100000_POP,KZKUS,,,1.0336843265891174
2019,PER_100000_POP,KZKZY,,,0.2503338828162061
2019,PER_100000_POP,KZMAN,,,0.4357314296711317
2019,PER_100000_POP,KZPAV,,,9.827213679481442
2019,PER_100000_POP,KZSEV,,,0.5438368779412511
2019,PER_100000_POP,KZYUZ,,,2.8499957250064125
2019,PER_100000_POP,KZVOS,,,0.8005461180063199
2019,PER_100000_POP,KZNS,,,0.1806244186151525
2019,PER_100000_POP,KZALA,,,0.2121184320841855
2019,PER_100000_POP,KZSHY,,,2.246930863402723
2019,PER_100000_POP,,U,,1.4022829073476164
2019,PER_100000_POP,KZAKM,U,,1.4359852150962251
2019,PER_100000_POP,KZAKT,U,,0.0
2019,PER_100000_POP,KZALM,U,,0.0
2019,PER_100000_POP,KZATY,U,,0.0
2019,PER_100000_POP,KZZAP,U,,4.388165410432424
2019,PER_100000_POP,KZZHA,U,,0.2234289870064872
2019,PER_100000_POP,KZKAR,U,,0.9109919837260392
2019,PER_100000_POP,KZKUS,U,,1.1955525445343322
2019,PER_100000_POP,KZKZY,U,,0.2816369868222054
2019,PER_100000_POP,KZMAN,U,,0.0
2019,PER_100000_POP,KZPAV,U,,12.796495265767213
2019,PER_100000_POP,KZSEV,U,,1.1869459682412824
2019,PER_100000_POP,KZYUZ,U,,1.7611259129550938
2019,PER_100000_POP,KZVOS,U,,0.8240713598707855
2019,PER_100000_POP,KZNS,U,,0.1806244186151525
2019,PER_100000_POP,KZALA,U,,0.2121184320841855
2019,PER_100000_POP,KZSHY,U,,2.246930863402723
2019,PER_100000_POP,,R,,1.1076065137948157
2019,PER_100000_POP,KZAKM,R,,0.7702815122166649
2019,PER_100000_POP,KZAKT,R,,0.393097985569373
2019,PER_100000_POP,KZALM,R,,0.2511224388257891
2019,PER_100000_POP,KZATY,R,,0.0
2019,PER_100000_POP,KZZAP,R,,1.9184284234355216
2019,PER_100000_POP,KZZHA,R,,0.2940311673037342
2019,PER_100000_POP,KZKAR,R,,0.7142793367916358
2019,PER_100000_POP,KZKUS,R,,0.8134225567497803
2019,PER_100000_POP,KZKZY,R,,0.2252932191246908
2019,PER_100000_POP,KZMAN,R,,0.723507855486541
2019,PER_100000_POP,KZPAV,R,,2.707391856616528
2019,PER_100000_POP,KZSEV,R,,0.0
2019,PER_100000_POP,KZYUZ,R,,3.120066395012886
2019,PER_100000_POP,KZVOS,R,,0.7624551819313371
2019,PER_100000_POP,,,M,1.0586532927181926
2019,PER_100000_POP,KZAKM,,M,0.8377922498631606
2019,PER_100000_POP,KZAKT,,M,0.2356298208388657
2019,PER_100000_POP,KZALM,,M,0.1973781276414745
2019,PER_100000_POP,KZATY,,M,0.0
2019,PER_100000_POP,KZZAP,,M,2.5193835068558723
2019,PER_100000_POP,KZZHA,,M,0.0
2019,PER_100000_POP,KZKAR,,M,0.7644020999654491
2019,PER_100000_POP,KZKUS,,M,1.451198024435756
2019,PER_100000_POP,KZKZY,,M,0.4989939035419835
2019,PER_100000_POP,KZMAN,,M,0.2914806048805513
2019,PER_100000_POP,KZPAV,,M,7.291460717956484
2019,PER_100000_POP,KZSEV,,M,0.0
2019,PER_100000_POP,KZYUZ,,M,2.4649873201052253
2019,PER_100000_POP,KZVOS,,M,1.0673066440600956
2019,PER_100000_POP,KZNS,,M,0.1881892431028642
2019,PER_100000_POP,KZALA,,M,0.1158112461984958
2019,PER_100000_POP,KZSHY,,M,1.4213039245247008
2019,PER_100000_POP,,U,M,1.0950161123799391
2019,PER_100000_POP,KZAKM,U,M,1.2188173206129431
2019,PER_100000_POP,KZAKT,U,M,0.0
2019,PER_100000_POP,KZALM,U,M,0.0
2019,PER_100000_POP,KZATY,U,M,0.0
2019,PER_100000_POP,KZZAP,U,M,4.391371582179814
2019,PER_100000_POP,KZZHA,U,M,0.0
2019,PER_100000_POP,KZKAR,U,M,0.7806865943425594
2019,PER_100000_POP,KZKUS,U,M,1.2986675670761798
2019,PER_100000_POP,KZKZY,U,M,0.5736230894765976
2019,PER_100000_POP,KZMAN,U,M,0.0
2019,PER_100000_POP,KZPAV,U,M,8.970090862943128
2019,PER_100000_POP,KZSEV,U,M,0.0
2019,PER_100000_POP,KZYUZ,U,M,1.997727584872208
2019,PER_100000_POP,KZVOS,U,M,1.0179723009736903
2019,PER_100000_POP,KZNS,U,M,0.1881892431028642
2019,PER_100000_POP,KZALA,U,M,0.1158112461984958
2019,PER_100000_POP,KZSHY,U,M,1.4213039245247008
2019,PER_100000_POP,,R,M,1.0104713330578288
2019,PER_100000_POP,KZAKM,R,M,0.5154891605516765
2019,PER_100000_POP,KZAKT,R,M,0.7806431719093361
2019,PER_100000_POP,KZALM,R,M,0.2512362393201045
2019,PER_100000_POP,KZATY,R,M,0.0
2019,PER_100000_POP,KZZAP,R,M,0.6323730748192203
2019,PER_100000_POP,KZZHA,R,M,0.0
2019,PER_100000_POP,KZKAR,R,M,0.70553456590222
2019,PER_100000_POP,KZKUS,R,M,1.64432666193466
2019,PER_100000_POP,KZKZY,R,M,0.4415478902841802
2019,PER_100000_POP,KZMAN,R,M,0.4845419019723277
2019,PER_100000_POP,KZPAV,R,M,3.5931801440865234
2019,PER_100000_POP,KZSEV,R,M,0.0
2019,PER_100000_POP,KZYUZ,R,M,2.579927061776353
2019,PER_100000_POP,KZVOS,R,M,1.1410380022706657
2019,PER_100000_POP,,,F,1.4884683534856575
2019,PER_100000_POP,KZAKM,,F,1.3172557873633015
2019,PER_100000_POP,KZAKT,,F,0.0
2019,PER_100000_POP,KZALM,,F,0.1934149931434385
2019,PER_100000_POP,KZATY,,F,0.0
2019,PER_100000_POP,KZZAP,,F,3.857034563480113
2019,PER_100000_POP,KZZHA,,F,0.5244159317560068
2019,PER_100000_POP,KZKAR,,F,0.9673839588391946
2019,PER_100000_POP,KZKUS,,F,0.6561385589666255
2019,PER_100000_POP,KZKZY,,F,0.0
2019,PER_100000_POP,KZMAN,,F,0.579002754605605
2019,PER_100000_POP,KZPAV,,F,12.108079746840232
2019,PER_100000_POP,KZSEV,,F,1.0425589958071753
2019,PER_100000_POP,KZYUZ,,F,3.246097835359947
2019,PER_100000_POP,KZVOS,,F,0.5569436602755061
2019,PER_100000_POP,KZNS,,F,0.1736442723436767
2019,PER_100000_POP,KZALA,,F,0.2934659799562735
2019,PER_100000_POP,KZSHY,,F,3.012541587195192
2019,PER_100000_POP,,U,F,1.6767424038984262
2019,PER_100000_POP,KZAKM,U,F,1.6295535837957191
2019,PER_100000_POP,KZAKT,U,F,0.0
2019,PER_100000_POP,KZALM,U,F,0.0
2019,PER_100000_POP,KZATY,U,F,0.0
2019,PER_100000_POP,KZZAP,U,F,4.385363848156777
2019,PER_100000_POP,KZZHA,U,F,0.4258046110381329
2019,PER_100000_POP,KZKAR,U,F,1.0250540288894394
2019,PER_100000_POP,KZKUS,U,F,1.10760778869797
2019,PER_100000_POP,KZKZY,U,F,0.0
2019,PER_100000_POP,KZMAN,U,F,0.0
2019,PER_100000_POP,KZPAV,U,F,16.076271423379094
2019,PER_100000_POP,KZSEV,U,F,2.177716156476165
2019,PER_100000_POP,KZYUZ,U,F,1.5209472459447744
2019,PER_100000_POP,KZVOS,U,F,0.6571698323997871
2019,PER_100000_POP,KZNS,U,F,0.1736442723436767
2019,PER_100000_POP,KZALA,U,F,0.2934659799562735
2019,PER_100000_POP,KZSHY,U,F,3.012541587195192
2019,PER_100000_POP,,R,F,1.2058866668388115
2019,PER_100000_POP,KZAKM,R,F,1.0231356549986572
2019,PER_100000_POP,KZAKT,R,F,0.0
2019,PER_100000_POP,KZALM,R,F,0.2510087413794185
2019,PER_100000_POP,KZATY,R,F,0.0
2019,PER_100000_POP,KZZAP,R,F,3.233702945580013
2019,PER_100000_POP,KZZHA,R,F,0.5930925476438658
2019,PER_100000_POP,KZKAR,R,F,0.7232436029103323
2019,PER_100000_POP,KZKUS,R,F,0.0
2019,PER_100000_POP,KZKZY,R,F,0.0
2019,PER_100000_POP,KZMAN,R,F,0.9603103723123314
2019,PER_100000_POP,KZPAV,R,F,1.8133434880568664
2019,PER_100000_POP,KZSEV,R,F,0.0
2019,PER_100000_POP,KZYUZ,R,F,3.67761984443668
2019,PER_100000_POP,KZVOS,R,F,0.3821132774811093
