Year,UNIT_MEASURE,Value
2010,PT,13.16889724587988
2011,PT,21.991983967935877
2012,PT,27.2749298648304
2013,PT,17.15395157606213
2014,PT,21.348751156336725
2015,PT,18.7378892733564
2016,PT,13.521250000000002
2017,PT,18.38984438984439
2018,PT,21.266485998193318
