Year,Value,UNIT_MEASURE
2010,27.2,пайыз
2011,38.4,пайыз
2012,36.8,пайыз
2013,34.6,пайыз
2014,32.0,пайыз
2015,12.9,пайыз
2016,14.1,пайыз
2017,18.5,пайыз
2018,24.1,пайыз
2019,22.59925591060644,пайыз
