Year,Value,UNIT_MEASURE
2010,27532.0,мың.адам
2011,26298.0,мың.адам
2012,20615.0,мың.адам
2013,20909.0,мың.адам
2014,21695.0,мың.адам
2015,21497.0,мың.адам
2016,22102.0,мың.адам
2017,17902.0,мың.адам
2018,16793.0,мың.адам
2019,6152.0,мың.адам
