Year,Value,UNIT_MEASURE
2010,-527264.2,млн.теңге
2011,-568618.5,млн.теңге
2012,-890308.7,млн.теңге
2013,-700927.8,млн.теңге
2014,-1086670.4,млн.теңге
2015,-915704.8,млн.теңге
2016,-737717.6,млн.теңге
2017,-1455319.8,млн.теңге
2018,-833072.3,млн.теңге
2019,-1285306.7,млн.теңге
