Year,Value,UNIT_MEASURE
2010,49.4,пайыз
2011,47.4,пайыз
2012,31.0,пайыз
2013,30.3,пайыз
2014,29.1,пайыз
2015,38.3,пайыз
2016,34.4,пайыз
2017,31.8,пайыз
2018,30.8,пайыз
2019,28.2,пайыз
