Year,Value,UNIT_MEASURE
2010,0.78,100 000 халыққа
2011,1.08,100 000 халыққа
2012,0.58,100 000 халыққа
2013,0.66,100 000 халыққа
2014,0.57,100 000 халыққа
2015,0.67,100 000 халыққа
2016,0.8,100 000 халыққа
2017,0.99,100 000 халыққа
2018,0.83,100 000 халыққа
2019,1.2801349575527234,100 000 халыққа
