Year,Value,UNIT_MEASURE
2010,20.71,100 000 халыққа
2011,19.33,100 000 халыққа
2012,19.11,100 000 халыққа
2013,19.08,100 000 халыққа
2014,16.28,100 000 халыққа
2015,15.16,100 000 халыққа
2016,15.27,100 000 халыққа
2017,13.04,100 000 халыққа
2018,13.2,100 000 халыққа
2019,14.5622103188276,100 000 халыққа
