Year,Value,UNIT_MEASURE
2010,428.8,мың теңге
2011,641.6,мың теңге
2012,612.2,мың теңге
2013,781.9,мың теңге
2014,1070.2,мың теңге
2015,1242.3,мың теңге
2016,1401.9,мың теңге
2017,1735.9,мың теңге
2018,2076.6,мың теңге
2019,2466.0,мың теңге
