Year,Value,UNIT_MEASURE
2010,66.4,пайыз
2011,67.5,пайыз
2012,67.0,пайыз
2013,69.6,пайыз
2014,69.8,пайыз
2015,72.6,пайыз
2016,74.1,пайыз
2017,72.6,пайыз
2018,71.5,пайыз
2019,85.5,пайыз
