Year,Value,UNIT_MEASURE
2010,2.3,пайыз
2011,2.4,пайыз
2012,2.3,пайыз
2013,2.0,пайыз
2014,1.5,пайыз
2015,2.0,пайыз
2016,5.6,пайыз
2017,6.4,пайыз
2018,6.1,пайыз
2019,8.8,пайыз
