Year,Value,UNIT_MEASURE
2010,55.0,мың.гектар
2011,67.9,мың.гектар
2012,81.0,мың.гектар
2013,92.8,мың.гектар
2014,109.8,мың.гектар
2015,136.5,мың.гектар
2016,170.3,мың.гектар
2017,183.4,мың.гектар
2018,215.5,мың.гектар
2019,210.5,мың.гектар
