Year,Value,UNIT_MEASURE
2012,26.0,пайыз
2013,24.3,пайыз
2014,25.0,пайыз
2015,22.9,пайыз
2016,18.6,пайыз
2017,16.2,пайыз
2018,14.9,пайыз
2019,13.7,пайыз
