Year,Value,UNIT_MEASURE
2010,6.5,пайыз
2011,5.5,пайыз
2012,3.8,пайыз
2013,2.9,пайыз
2014,2.9,пайыз
2015,2.6,пайыз
2016,2.5,пайыз
2017,2.7,пайыз
2018,4.3,пайыз
2019,4.3,пайыз
