Year,Value,UNIT_MEASURE
2011,22.0,пайыз
2012,27.7,пайыз
2013,32.7,пайыз
2014,28.3,пайыз
2015,24.1,пайыз
2016,32.4,пайыз
2017,52.4,пайыз
2018,34.4,пайыз
2019,41.0,пайыз
