Year,Value,UNIT_MEASURE
2010,0.12,1000 жұқтырмағандарға
2011,0.12,1000 жұқтырмағандарға
2012,0.12,1000 жұқтырмағандарға
2013,0.12,1000 жұқтырмағандарға
2014,0.13,1000 жұқтырмағандарға
2015,0.14,1000 жұқтырмағандарға
2016,0.16,1000 жұқтырмағандарға
2017,0.16,1000 жұқтырмағандарға
2018,0.17,1000 жұқтырмағандарға
2019,0.19,1000 жұқтырмағандарға
