Year,Value,UNIT_MEASURE
2010,5.8,пайыз
2011,5.4,пайыз
2012,5.3,пайыз
2013,5.2,пайыз
2014,5.0,пайыз
2015,5.1,пайыз
2016,5.0,пайыз
2017,4.9,пайыз
2018,4.9,пайыз
2019,4.8,пайыз
