Year,Value,UNIT_MEASURE
2010,34.3,пайыз
2011,32.7,пайыз
2012,32.7,пайыз
2013,30.7,пайыз
2014,31.4,пайыз
2015,32.2,пайыз
2016,30.3,пайыз
2017,30.5,пайыз
2018,30.5,пайыз
2019,30.5,пайыз
