Year,Value,UNIT_MEASURE
2010,92.0,пайыз
2011,9.6,пайыз
2012,9.9,пайыз
2013,9.4,пайыз
2014,8.3,пайыз
2015,6.7,пайыз
2016,5.2,пайыз
2017,4.6,пайыз
2018,5.0,пайыз
2019,4.9,пайыз
