Year,Value,UNIT_MEASURE
2010,158,бірлік
2011,158,бірлік
2012,158,бірлік
2013,158,бірлік
2014,158,бірлік
2015,158,бірлік
2016,158,бірлік
2017,158,бірлік
2018,158,бірлік
2019,158,бірлік
