Year,Value,UNIT_MEASURE
2010,210.0,пайыз
2011,21.0,пайыз
2012,23.9,пайыз
2013,26.5,пайыз
2014,27.7,пайыз
2015,25.9,пайыз
2016,23.9,пайыз
2017,25.8,пайыз
2018,267.0,пайыз
2019,339.0,пайыз
