Year,Value,UNIT_MEASURE
2013,2.2,пайыз
2014,2.3,пайыз
2015,2.3,пайыз
2016,2.4,пайыз
2017,2.1,пайыз
2018,2.0,пайыз
2019,2.2,пайыз
