Year,Value,UNIT_MEASURE
2010,5640.9,мың.гектар
2011,5646.8,мың.гектар
2012,5663.6,мың.гектар
2013,5669.2,мың.гектар
2014,5674.5,мың.гектар
2015,5675.0,мың.гектар
2016,5675.2,мың.гектар
2017,5699.2,мың.гектар
2018,5841.6,мың.гектар
2019,5999.6,мың.гектар
