Year,Value,UNIT_MEASURE
2010,37.2,пайыз
2011,38.5,пайыз
2012,39.7,пайыз
2013,38.3,пайыз
2014,34.8,пайыз
2015,37.0,пайыз
2016,37.3,пайыз
2017,37.0,пайыз
2018,41.2,пайыз
2019,43.0,пайыз
